"paper_id","class_label"
"10.1587/nolta.13.459","Neuromorphic"
"10.1007/s11432-020-2862-7","Neuromorphic"
"10.1109/TETCI.2018.2849721","Neuromorphic"
"10.1364/PRJ.480057","Neuromorphic"
"10.1109/LED.2019.2904752","Neuromorphic"
"10.34133/2022/9786023","Neuromorphic"
"10.3389/fphy.2021.777691","Neuromorphic"
"10.1088/0268-1242/29/10/104011","Neuromorphic"
"10.1016/j.mejo.2014.07.011","Neuromorphic"
"10.1002/admt.202202194","Neuromorphic"
"10.1039/d1nr06680c","Neuromorphic"
"10.1109/TCAD.2019.2937817","Neuromorphic"
"10.1145/3287624.3287674","Neuromorphic"
"10.1063/5.0157710","Neuromorphic"
"10.1145/2966986.2967074","Neuromorphic"
"10.1016/j.aeue.2023.154594","Neuromorphic"
"10.1007/978-3-030-37218-7_135","Neuromorphic"
"10.1109/IPDPSW.2019.00105","Neuromorphic"
"10.1109/ICECS202256217.2022.9970804","Neuromorphic"
"10.3389/fnbot.2020.568283","Neuromorphic"
"10.1002/admt.201800457","Neuromorphic"
"10.1101/2020.10.27.358390","Neuromorphic"
"10.1038/s41586-021-03453-y","Neuromorphic"
"10.1016/j.robot.2014.11.004","Neuromorphic"
"10.1109/LED.2023.3262520","Neuromorphic"
"10.1002/aisy.202000111","Neuromorphic"
"10.1002/adma.202003984","Neuromorphic"
"10.1002/aelm.202300108","Neuromorphic"
"10.3390/nano13050803","Neuromorphic"
"10.1002/adfm.202211467","Neuromorphic"
"10.1117/12.2607438","Neuromorphic"
"10.1021/acsnano.3c05337","Neuromorphic"
"10.1145/2744769.2744783","Neuromorphic"
"10.1038/s41467-018-04886-2","Neuromorphic"
"10.3389/fncom.2016.00136","Neuromorphic"
"10.1021/acsami.8b16841","Neuromorphic"
"10.1016/j.jmat.2023.02.007","Neuromorphic"
"10.1109/ACCESS.2020.2985839","Neuromorphic"
"10.1007/s00339-020-03614-2","Neuromorphic"
"10.1002/aisy.201900118","Neuromorphic"
"10.1016/j.sse.2021.108177","Neuromorphic"
"10.1109/LMAG.2023.3280120","Neuromorphic"
"10.1002/aisy.202100017","Neuromorphic"
"10.1126/science.aaw5581","Neuromorphic"
"10.1080/14686996.2023.2196240","Neuromorphic"
"10.1038/s41467-022-30519-w","Neuromorphic"
"10.1021/acsnano.2c02172","Neuromorphic"
"10.1016/j.scib.2019.01.016","Neuromorphic"
"10.1088/2631-7990/acee2e","Neuromorphic"
"10.1088/2053-1583/ac1e71","Neuromorphic"
"10.3389/fnins.2021.661667","Neuromorphic"
"10.1007/s40010-023-00829-9","Neuromorphic"
"10.1002/aisy.202100054","Neuromorphic"
"10.1021/acsnano.1c04654","Neuromorphic"
"10.23919/date48585.2020.9116244","Neuromorphic"
"10.1002/adfm.202302290","Neuromorphic"
"10.1002/smll.202000041","Neuromorphic"
"10.15541/jim20210658","Neuromorphic"
"10.1109/TII.2017.2769106","Neuromorphic"
"10.1109/EuroSOI-ULIS53016.2021.9560177","Neuromorphic"
"10.1109/TNANO.2019.2933806","Neuromorphic"
"10.3390/photonics8060205","Neuromorphic"
"10.1039/d1nh00292a","Neuromorphic"
"10.1021/acsapm.2c00655","Neuromorphic"
"10.1147/JRD.2017.2664698","Neuromorphic"
"10.1088/1361-6463/aae641","Neuromorphic"
"10.1002/aelm.202200269","Neuromorphic"
"10.1109/TED.2022.3179994","Neuromorphic"
"10.1109/LED.2021.3105666","Neuromorphic"
"10.1038/s41565-019-0593-9","Neuromorphic"
"10.1038/s41565-020-0647-z","Neuromorphic"
"10.1051/matecconf/201816401015","Neuromorphic"
"10.1002/adma.202205294","Neuromorphic"
"10.1063/5.0073528","Neuromorphic"
"10.1109/SOCC46988.2019.1570547252","Neuromorphic"
"10.1109/ISVLSI.2018.00053","Neuromorphic"
"10.1017/psa.2021.15","Neuromorphic"
"10.1063/5.0147665","Neuromorphic"
"10.1002/adfm.202300266","Neuromorphic"
"10.1002/adfm.201905060","Neuromorphic"
"10.1109/LED.2018.2860053","Neuromorphic"
"10.1002/smll.202201111","Neuromorphic"
"10.1145/3517343.3517347","Neuromorphic"
"10.1002/sstr.202000029","Neuromorphic"
"10.1109/TCAD.2018.2878167","Neuromorphic"
"10.1002/adma.202104676","Neuromorphic"
"10.1039/d1tc05465a","Neuromorphic"
"10.1109/TCSII.2023.3235888","Neuromorphic"
"10.3389/fnins.2021.732368","Neuromorphic"
"10.1109/TED.2023.3234018","Neuromorphic"
"10.3389/frai.2021.692065","Neuromorphic"
"10.1109/ICECS202256217.2022.9971058","Neuromorphic"
"10.1103/PhysRevApplied.20.024069","Neuromorphic"
"10.1145/2738040","Neuromorphic"
"10.1016/j.chaos.2020.110549","Neuromorphic"
"10.1109/LED.2019.2921322","Neuromorphic"
"10.1002/adfm.202304228","Neuromorphic"
"10.1002/adom.202201905","Neuromorphic"
"10.1002/adfm.201909092","Neuromorphic"
"10.1088/1361-6528/ac3687","Neuromorphic"
"10.1021/acs.nanolett.3c01687","Neuromorphic"
"10.1186/s11671-022-03744-x","Neuromorphic"
"10.1002/aelm.202001258","Neuromorphic"
"10.1063/5.0120854","Neuromorphic"
"10.1038/srep39216","Neuromorphic"
"10.1145/2903150.2903159","Neuromorphic"
"10.1109/TED.2020.3014566","Neuromorphic"
"10.1109/JSTQE.2020.2987077","Neuromorphic"
"10.1142/S0218127423300239","Neuromorphic"
"10.1088/1361-6641/ac3cc7","Neuromorphic"
"10.1021/acsanm.2c00663","Neuromorphic"
"10.1088/1361-6528/acb714","Neuromorphic"
"10.1145/3517343.3517369","Neuromorphic"
"10.1109/LED.2023.3249340","Neuromorphic"
"10.3389/fnano.2021.654418","Neuromorphic"
"10.1002/admi.202201558","Neuromorphic"
"10.1088/1361-6641/abe31a","Neuromorphic"
"10.1109/ITW54588.2022.9965851","Neuromorphic"
"10.1109/LED.2022.3149900","Neuromorphic"
"10.1002/adma.201604310","Neuromorphic"
"10.1016/j.orgel.2023.106745","Neuromorphic"
"10.1109/IRPS48203.2023.10117810","Neuromorphic"
"10.1002/pssr.202100291","Neuromorphic"
"10.1109/IITC51362.2021.9537346","Neuromorphic"
"10.1002/adfm.202004609","Neuromorphic"
"10.1109/LED.2016.2570279","Neuromorphic"
"10.1016/j.jmst.2021.04.071","Neuromorphic"
"10.1007/978-3-030-01520-6_11","Neuromorphic"
"10.1021/acsaelm.3c00026","Neuromorphic"
"10.1039/c6ra02915a","Neuromorphic"
"10.1109/JSTQE.2022.3228318","Neuromorphic"
"10.1039/d0nr04950f","Neuromorphic"
"10.1109/JETCAS.2019.2910749","Neuromorphic"
"10.3390/nano13030373","Neuromorphic"
"10.7498/aps.71.20220463","Neuromorphic"
"10.1002/adma.201800195","Neuromorphic"
"10.1109/JPROC.2022.3209104","Neuromorphic"
"10.1002/smll.201800288","Neuromorphic"
"10.3389/fnbot.2018.00053","Neuromorphic"
"10.35848/1347-4065/ac7774","Neuromorphic"
"10.1109/MLHPC.2016.9","Neuromorphic"
"10.1007/978-3-031-08337-2_1","Neuromorphic"
"10.1007/s11467-022-1241-7","Neuromorphic"
"10.1109/TCSI.2016.2529279","Neuromorphic"
"10.1002/aisy.202200177","Neuromorphic"
"10.3389/fnins.2021.797654","Neuromorphic"
"10.1109/ISCAS46773.2023.10182079","Neuromorphic"
"10.1002/aisy.202200281","Neuromorphic"
"10.1109/edtm47692.2020.9117902","Neuromorphic"
"10.1109/ACCESS.2022.3140476","Neuromorphic"
"10.1016/j.matlet.2021.131541","Neuromorphic"
"10.1002/smll.201802188","Neuromorphic"
"10.1088/2634-4386/accc51","Neuromorphic"
"10.3389/fnins.2020.543472","Neuromorphic"
"10.1109/NANO54668.2022.9928717","Neuromorphic"
"10.1109/LED.2022.3205315","Neuromorphic"
"10.1016/j.isci.2020.101676","Neuromorphic"
"10.1063/5.0043016","Neuromorphic"
"10.1021/acsnano.0c05267","Neuromorphic"
"10.1002/adma.201903095","Neuromorphic"
"10.1109/TCAD.2022.3215071","Neuromorphic"
"10.3389/fnano.2022.940825","Neuromorphic"
"10.3390/electronics10182304","Neuromorphic"
"10.1109/BIOCAS49922.2021.9644652","Neuromorphic"
"10.1039/d2nr05012a","Neuromorphic"
"10.1002/adfm.202203074","Neuromorphic"
"10.1016/j.apsusc.2022.154860","Neuromorphic"
"10.1109/TED.2022.3227890","Neuromorphic"
"10.1016/j.jallcom.2022.163873","Neuromorphic"
"10.1109/TED.2023.3274502","Neuromorphic"
"10.1002/adfm.201804782","Neuromorphic"
"10.1038/s41928-021-00646-1","Neuromorphic"
"10.3389/fnins.2022.884128","Neuromorphic"
"10.1109/TCSI.2021.3121676","Neuromorphic"
"10.1002/admi.202201513","Neuromorphic"
"10.1002/admt.202100373","Neuromorphic"
"10.1002/aisy.202200001","Neuromorphic"
"10.3390/electronics7060080","Neuromorphic"
"10.1002/aelm.202100696","Neuromorphic"
"10.1145/3583781.3590208","Neuromorphic"
"10.1002/aelm.202000309","Neuromorphic"
"10.1016/j.mtnano.2023.100320","Neuromorphic"
"10.1063/5.0048672","Neuromorphic"
"10.1088/2634-4386/ac3ba5","Neuromorphic"
"10.1016/j.physb.2023.414777","Neuromorphic"
"10.1109/ISQED51717.2021.9424331","Neuromorphic"
"10.1002/adma.201805454","Neuromorphic"
"10.1080/0952813X.2016.1148076","Neuromorphic"
"10.1007/s12274-023-5456-x","Neuromorphic"
"10.1002/aelm.201900008","Neuromorphic"
"10.1145/3394885.3431634","Neuromorphic"
"10.1002/aisy.202000105","Neuromorphic"
"10.1021/acsaelm.2c01023","Neuromorphic"
"10.1109/NEWCAS50681.2021.9462761","Neuromorphic"
"10.3390/nano9010092","Neuromorphic"
"10.1016/j.ceramint.2023.02.052","Neuromorphic"
"10.1109/TCSI.2022.3182577","Neuromorphic"
"10.1002/adma.202203909","Neuromorphic"
"10.1109/VLSI-SoC54400.2022.9939573","Neuromorphic"
"10.3389/fnins.2021.765883","Neuromorphic"
"10.1007/s12274-023-5879-4","Neuromorphic"
"10.1109/TED.2021.3060687","Neuromorphic"
"10.3390/app11094232","Neuromorphic"
"10.1021/acs.nanolett.3c00899","Neuromorphic"
"10.1109/JSSC.2017.2712626","Neuromorphic"
"10.1177/00219983221135055","Neuromorphic"
"10.1109/ISCAS48785.2022.9937966","Neuromorphic"
"10.1088/1361-6528/aba70f","Neuromorphic"
"10.1109/ICCCI50826.2021.9402493","Neuromorphic"
"10.1002/smll.201901423","Neuromorphic"
"10.1007/s11063-013-9315-8","Neuromorphic"
"10.1186/s11671-019-2933-y","Neuromorphic"
"10.1002/aelm.202101003","Neuromorphic"
"10.1038/nature23011","Neuromorphic"
"10.1016/j.matlet.2023.135342","Neuromorphic"
"10.1002/aisy.202200377","Neuromorphic"
"10.1109/TCSI.2019.2911898","Neuromorphic"
"10.1016/j.neuroscience.2021.08.013","Neuromorphic"
"10.1109/IEDM45625.2022.10019364","Neuromorphic"
"10.1126/scirobotics.abk2948","Neuromorphic"
"10.1109/ISCAS46773.2023.10181867","Neuromorphic"
"10.1016/j.cnsns.2022.106961","Neuromorphic"
"10.1109/TCAD.2017.2764070","Neuromorphic"
"10.3389/fncom.2021.627357","Neuromorphic"
"10.1117/12.2550576","Neuromorphic"
"10.1016/j.mtchem.2021.100681","Neuromorphic"
"10.1088/1361-6463/ab35b7","Neuromorphic"
"10.1039/c8nr07133k","Neuromorphic"
"10.1109/LED.2022.3187624","Neuromorphic"
"10.1021/acsami.3c09162","Neuromorphic"
"10.1016/j.neunet.2018.08.012","Neuromorphic"
"10.1109/SOCC56010.2022.9908075","Neuromorphic"
"10.1063/1.4838096","Neuromorphic"
"10.1109/PN52152.2021.9597894","Neuromorphic"
"10.1002/aelm.202001254","Neuromorphic"
"10.3390/e20050380","Neuromorphic"
"10.1109/LED.2022.3194556","Neuromorphic"
"10.1103/PhysRevApplied.18.017001","Neuromorphic"
"10.1103/PhysRevLett.108.244101","Neuromorphic"
"10.1021/acsnano.2c09569","Neuromorphic"
"10.1038/s41928-019-0331-1","Neuromorphic"
"10.1021/acsaelm.1c00417","Neuromorphic"
"10.1021/acsanm.0c03459","Neuromorphic"
"10.1002/adfm.202201048","Neuromorphic"
"10.1088/1361-6641/ac3f21","Neuromorphic"
"10.1109/WMED49473.2021.9425210","Neuromorphic"
"10.1021/acsaelm.2c01167","Neuromorphic"
"10.1002/adfm.202212367","Neuromorphic"
"10.1002/advs.202106124","Neuromorphic"
"10.1021/acsaelm.8b00060","Neuromorphic"
"10.1063/5.0103650","Neuromorphic"
"10.1038/s41928-022-00778-y","Neuromorphic"
"10.1109/TNANO.2017.2784364","Neuromorphic"
"10.1002/pssr.202300191","Neuromorphic"
"10.1002/aisy.202300080","Neuromorphic"
"10.1002/adfm.201902538","Neuromorphic"
"10.1145/3320288.3320302","Neuromorphic"
"10.1145/3489517.3530591","Neuromorphic"
"10.1002/aelm.202200312","Neuromorphic"
"10.1038/s41598-021-82720-4","Neuromorphic"
"10.1063/1.5047800","Neuromorphic"
"10.1109/LED.2018.2871847","Neuromorphic"
"10.1186/s40580-023-00392-4","Neuromorphic"
"10.1016/j.apsusc.2023.158115","Neuromorphic"
"10.1021/acsami.1c08424","Neuromorphic"
"10.1109/TASC.2021.3138369","Neuromorphic"
"10.1021/acsphotonics.1c00664","Neuromorphic"
"10.1109/JEDS.2022.3150922","Neuromorphic"
"10.1109/TED.2011.2147791","Neuromorphic"
"10.3390/ma12244097","Neuromorphic"
"10.1002/aelm.202100142","Neuromorphic"
"10.1109/LED.2019.2898443","Neuromorphic"
"10.1016/j.nanoen.2023.108441","Neuromorphic"
"10.1016/j.neucom.2010.07.023","Neuromorphic"
"10.3389/fnins.2023.1168864","Neuromorphic"
"10.1109/LED.2019.2921656","Neuromorphic"
"10.1109/TASC.2023.3252495","Neuromorphic"
"10.1021/acsanm.2c05497","Neuromorphic"
"10.1088/2634-4386/ac724d","Neuromorphic"
"10.1016/j.neunet.2022.02.022","Neuromorphic"
"10.1515/nanoph-2016-0139","Neuromorphic"
"10.1109/JETCAS.2017.2765892","Neuromorphic"
"10.1109/TCAD.2017.2760506","Neuromorphic"
"10.3390/photonics6040124","Neuromorphic"
"10.1109/TNNLS.2018.2874571","Neuromorphic"
"10.1109/TCSII.2020.2980125","Neuromorphic"
"10.1021/acsami.9b23595","Neuromorphic"
"10.1088/2634-4386/acd4e2","Neuromorphic"
"10.1109/TC.2020.3000183","Neuromorphic"
"10.1063/5.0048674","Neuromorphic"
"10.1109/ETS50041.2021.9465446","Neuromorphic"
"10.1021/acsphotonics.3c00448","Neuromorphic"
"10.1103/PhysRevE.101.063304","Neuromorphic"
"10.1021/acsanm.9b01182","Neuromorphic"
"10.1002/smll.201800521","Neuromorphic"
"10.1109/NANO54668.2022.9928726","Neuromorphic"
"10.1109/LED.2019.2914882","Neuromorphic"
"10.1109/LED.2022.3164684","Neuromorphic"
"10.1021/acsnano.8b01282","Neuromorphic"
"10.3390/s17091941","Neuromorphic"
"10.1109/ICISIP.2005.1529498","Neuromorphic"
"10.1002/adma.202006201","Neuromorphic"
"10.1109/JEDS.2019.2943017","Neuromorphic"
"10.1093/nsr/nwaa172","Neuromorphic"
"10.1002/admi.201900471","Neuromorphic"
"10.1002/adfm.201202383","Neuromorphic"
"10.1016/j.commatsci.2021.110922","Neuromorphic"
"10.1109/JSTQE.2019.2927578","Neuromorphic"
"10.1109/TED.2020.2979606","Neuromorphic"
"10.1039/d2tc02168d","Neuromorphic"
"10.3390/ma12213573","Neuromorphic"
"10.1002/adfm.202305869","Neuromorphic"
"10.1021/acsami.9b01841","Neuromorphic"
"10.1002/adts.202100492","Neuromorphic"
"10.1109/snw50361.2020.9131609","Neuromorphic"
"10.1109/LED.2022.3142257","Neuromorphic"
"10.1016/j.orgel.2020.106019","Neuromorphic"
"10.1109/ACCESS.2019.2895210","Neuromorphic"
"10.1109/JLT.2019.2949133","Neuromorphic"
"10.1049/el.2016.2645","Neuromorphic"
"10.1002/adfm.202110976","Neuromorphic"
"10.1109/TC.2012.50","Neuromorphic"
"10.1109/JSEN.2006.890126","Neuromorphic"
"10.1002/inf2.12473","Neuromorphic"
"10.1109/JETCAS.2018.2813389","Neuromorphic"
"10.1038/s41566-023-01217-w","Neuromorphic"
"10.1145/3411295.3411320","Neuromorphic"
"10.3390/biomimetics8020189","Neuromorphic"
"10.1155/2018/4815383","Neuromorphic"
"10.1021/acsanm.3c00796","Neuromorphic"
"10.1002/adfm.202205933","Neuromorphic"
"10.1021/acsami.1c12735","Neuromorphic"
"10.1016/j.mssp.2023.107489","Neuromorphic"
"10.1109/ISQED57927.2023.10129317","Neuromorphic"
"10.1038/s41598-021-94975-y","Neuromorphic"
"10.1016/j.neunet.2020.04.025","Neuromorphic"
"10.3389/fnins.2023.1198282","Neuromorphic"
"10.1109/ECOC52684.2021.9606123","Neuromorphic"
"10.1109/ECTC.2018.00078","Neuromorphic"
"10.1016/j.nanoen.2018.10.018","Neuromorphic"
"10.1109/SEC50012.2020.00067","Neuromorphic"
"10.1109/LED.2015.2457243","Neuromorphic"
"10.1063/1.5138951","Neuromorphic"
"10.1109/ISVLSI.2019.00089","Neuromorphic"
"10.1109/TCSII.2022.3144193","Neuromorphic"
"10.1021/acs.nanolett.3c01291","Neuromorphic"
"10.1021/acsami.9b12878","Neuromorphic"
"10.1109/MDAT.2021.3050716","Neuromorphic"
"10.1038/s41928-019-0270-x","Neuromorphic"
"10.1088/0957-4484/21/17/175202","Neuromorphic"
"10.1002/advs.202303835","Neuromorphic"
"10.1039/c8fd90058b","Neuromorphic"
"10.1002/adfm.201704862","Neuromorphic"
"10.1039/d3mh00508a","Neuromorphic"
"10.1002/smll.202301196","Neuromorphic"
"10.1016/j.jallcom.2021.159194","Neuromorphic"
"10.1145/2627369.2627625","Neuromorphic"
"10.1002/adfm.202106151","Neuromorphic"
"10.1007/s11432-023-3780-7","Neuromorphic"
"10.1109/VLSI-TSA/VLSI-DAT57221.2023.10134139","Neuromorphic"
"10.1109/IEDM19574.2021.9720610","Neuromorphic"
"10.1002/aelm.202300249","Neuromorphic"
"10.1002/aelm.202100185","Neuromorphic"
"10.1587/nolta.5.379","Neuromorphic"
"10.1016/j.optcom.2022.128599","Neuromorphic"
"10.1109/LMAG.2021.3069666","Neuromorphic"
"10.1002/adfm.201902374","Neuromorphic"
"10.1002/adma.202209089","Neuromorphic"
"10.1007/s11432-020-2872-3","Neuromorphic"
"10.1103/PhysRevB.105.L100101","Neuromorphic"
"10.1515/nanoph-2019-0543","Neuromorphic"
"10.1109/IEDM13553.2020.9372114","Neuromorphic"
"10.1002/adfm.202213943","Neuromorphic"
"10.1109/LED.2017.2719161","Neuromorphic"
"10.1063/5.0035667","Neuromorphic"
"10.1109/TED.2022.3220492","Neuromorphic"
"10.1007/s00339-023-06632-y","Neuromorphic"
"10.1109/IASC.2019.2892111","Neuromorphic"
"10.1109/TED.2023.3280146","Neuromorphic"
"10.1002/adom.202201852","Neuromorphic"
"10.1039/d1cs00886b","Neuromorphic"
"10.1002/aelm.202100494","Neuromorphic"
"10.23919/am-fpd49417.2020.9224491","Neuromorphic"
"10.1088/0957-4484/24/38/384008","Neuromorphic"
"10.1002/aisy.201900136","Neuromorphic"
"10.1073/pnas.2103934118","Neuromorphic"
"10.1039/c9nr01748h","Neuromorphic"
"10.1016/j.matdes.2021.110022","Neuromorphic"
"10.1039/d0tc00316f","Neuromorphic"
"10.1002/adfm.201804123","Neuromorphic"
"10.1080/17445760.2017.1314472","Neuromorphic"
"10.1021/acsami.0c00635","Neuromorphic"
"10.1109/TNNLS.2013.2296777","Neuromorphic"
"10.1109/TASC.2023.3248140","Neuromorphic"
"10.1109/ICECS202256217.2022.9970915","Neuromorphic"
"10.1016/j.nanoen.2022.107171","Neuromorphic"
"10.1109/LMAG.2022.3146130","Neuromorphic"
"10.1088/2515-7647/abb584","Neuromorphic"
"10.1103/PhysRevApplied.20.L011002","Neuromorphic"
"10.1109/ARVLSI.1999.756056","Neuromorphic"
"10.1109/TCSII.2017.2697457","Neuromorphic"
"10.1109/IRPS46558.2021.9405123","Neuromorphic"
"10.1002/adfm.202309807","Neuromorphic"
"10.1007/s10489-022-03783-y","Neuromorphic"
"10.1109/JXCDC.2021.3119489","Neuromorphic"
"10.1002/advs.202201502","Neuromorphic"
"10.1109/JSTQE.2019.2925968","Neuromorphic"
"10.1002/aelm.202200509","Neuromorphic"
"10.1002/aisy.202000143","Neuromorphic"
"10.1002/adma.202207595","Neuromorphic"
"10.1002/aisy.202300242","Neuromorphic"
"10.1103/PhysRevApplied.11.034015","Neuromorphic"
"10.1021/acsami.1c13668","Neuromorphic"
"10.1109/TPAMI.2020.2986748","Neuromorphic"
"10.1088/1361-6528/ac705d","Neuromorphic"
"10.1088/2634-4386/ac74da","Neuromorphic"
"10.1007/s10825-020-01504-7","Neuromorphic"
"10.1016/j.nanoen.2020.105403","Neuromorphic"
"10.1002/aelm.202100866","Neuromorphic"
"10.1002/aisy.202000012","Neuromorphic"
"10.1109/LED.2023.3262962","Neuromorphic"
"10.1109/TBCAS.2021.3089622","Neuromorphic"
"10.1016/j.vlsi.2022.05.007","Neuromorphic"
"10.1016/j.apsusc.2022.155682","Neuromorphic"
"10.1002/adfm.202201593","Neuromorphic"
"10.1021/acsanm.3c00810","Neuromorphic"
"10.1088/1361-6463/aad361","Neuromorphic"
"10.1002/smll.202304518","Neuromorphic"
"10.1021/acsami.2c12166","Neuromorphic"
"10.1109/SOCC46988.2019.1570553690","Neuromorphic"
"10.1016/j.jcis.2023.08.105","Neuromorphic"
"10.1109/TCAD.2022.3205872","Neuromorphic"
"10.3390/s22114000","Neuromorphic"
"10.1002/adfm.202212917","Neuromorphic"
"10.1038/s41563-020-0703-y","Neuromorphic"
"10.1109/JXCDC.2020.3027541","Neuromorphic"
"10.1039/d1nh00620g","Neuromorphic"
"10.1063/1.5138193","Neuromorphic"
"10.1039/d1tc02215f","Neuromorphic"
"10.1016/j.nanoen.2019.104097","Neuromorphic"
"10.1109/edtm47692.2020.9117915","Neuromorphic"
"10.1038/srep07761","Neuromorphic"
"10.1002/pssa.202200700","Neuromorphic"
"10.1038/s41598-020-71334-x","Neuromorphic"
"10.1147/JRD.2019.2942285","Neuromorphic"
"10.1021/acs.nanolett.8b04023","Neuromorphic"
"10.1021/acs.langmuir.9b02552","Neuromorphic"
"10.1063/5.0073280","Neuromorphic"
"10.1109/IEDM.2018.8614655","Neuromorphic"
"10.1088/2634-4386/aca179","Neuromorphic"
"10.1038/s41524-020-00437-w","Neuromorphic"
"10.1002/adfm.202204721","Neuromorphic"
"10.1109/TED.2023.3234881","Neuromorphic"
"10.1016/j.joule.2021.01.005","Neuromorphic"
"10.1109/NANO54668.2022.9928754","Neuromorphic"
"10.1039/d3mh00645j","Neuromorphic"
"10.1002/aelm.202200320","Neuromorphic"
"10.1063/5.0086867","Neuromorphic"
"10.1002/smll.202102595","Neuromorphic"
"10.1002/smm2.1022","Neuromorphic"
"10.1021/acsami.8b01036","Neuromorphic"
"10.1109/EFTF/IFCS54560.2022.9850768","Neuromorphic"
"10.1109/LED.2017.2782752","Neuromorphic"
"10.1109/JSTQE.2019.2931252","Neuromorphic"
"10.1088/2752-5724/ace3dc","Neuromorphic"
"10.1142/S2010324720400032","Neuromorphic"
"10.1063/1.4991917","Neuromorphic"
"10.1109/ISCAS46773.2023.10181366","Neuromorphic"
"10.1007/978-3-030-86383-8_14","Neuromorphic"
"10.1016/j.mtphys.2023.101194","Neuromorphic"
"10.1021/acsami.1c19916","Neuromorphic"
"10.1021/acsaelm.3c00375","Neuromorphic"
"10.1063/5.0055400","Neuromorphic"
"10.1021/acsami.1c05484","Neuromorphic"
"10.1088/1361-6463/ab24a7","Neuromorphic"
"10.1109/IMW56887.2023.10145991","Neuromorphic"
"10.1109/ISCAS48785.2022.9937472","Neuromorphic"
"10.1126/sciadv.aax8467","Neuromorphic"
"10.1038/s41598-017-07754-z","Neuromorphic"
"10.1145/2897937.2898092","Neuromorphic"
"10.1063/5.0137339","Neuromorphic"
"10.1038/s41699-022-00328-2","Neuromorphic"
"10.1007/s12274-021-3782-4","Neuromorphic"
"10.1631/FITEE.2100551","Neuromorphic"
"10.1063/5.0166502","Neuromorphic"
"10.1038/s41467-022-35396-x","Neuromorphic"
"10.1364/OME.451585","Neuromorphic"
"10.1145/3060403.3060587","Neuromorphic"
"10.1002/adma.202008709","Neuromorphic"
"10.1109/DSD.2019.00112","Neuromorphic"
"10.1016/j.apsusc.2019.04.114","Neuromorphic"
"10.1109/JSTQE.2019.2931215","Neuromorphic"
"10.1038/s41699-023-00427-8","Neuromorphic"
"10.1007/978-3-031-17288-5_6","Neuromorphic"
"10.1109/MN.1999.758844","Neuromorphic"
"10.1557/s43577-021-00210-4","Neuromorphic"
"10.1098/rsfs.2019.0122","Neuromorphic"
"10.1109/edtm47692.2020.9118005","Neuromorphic"
"10.1109/MDAT.2023.3241114","Neuromorphic"
"10.1016/j.orgel.2021.106390","Neuromorphic"
"10.1063/1.5131854","Neuromorphic"
"10.1002/adfm.202003419","Neuromorphic"
"10.1088/0957-4484/24/38/384004","Neuromorphic"
"10.1109/irps.2019.8720579","Neuromorphic"
"10.3390/math11204325","Neuromorphic"
"10.1126/sciadv.ade7439","Neuromorphic"
"10.1109/LED.2020.2986889","Neuromorphic"
"10.1016/j.jallcom.2023.171211","Neuromorphic"
"10.1109/PN56061.2022.9908344","Neuromorphic"
"10.1109/JMEMS.2020.2978467","Neuromorphic"
"10.1098/rsta.2019.0156","Neuromorphic"
"10.1109/JEDS.2020.2966799","Neuromorphic"
"10.1109/ESSCIRC55480.2022.9911305","Neuromorphic"
"10.1109/TCAD.2018.2877016","Neuromorphic"
"10.1002/adts.201700035","Neuromorphic"
"10.3390/jlpea11020014","Neuromorphic"
"10.1002/adfm.201805599","Neuromorphic"
"10.1038/s41427-021-00282-3","Neuromorphic"
"10.1109/IPDPSW59300.2023.00051","Neuromorphic"
"10.1016/j.nanoen.2022.106987","Neuromorphic"
"10.1145/3508352.3549411","Neuromorphic"
"10.1109/biocas.2019.8919076","Neuromorphic"
"10.1109/ICRC2020.2020.00007","Neuromorphic"
"10.3390/mi13091509","Neuromorphic"
"10.1039/d3tc00161j","Neuromorphic"
"10.1007/s11467-023-1272-8","Neuromorphic"
"10.1149/2162-8777/ab9e9e","Neuromorphic"
"10.1039/c5cp07675g","Neuromorphic"
"10.1007/s11063-023-11387-x","Neuromorphic"
"10.1021/acsanm.3c00975","Neuromorphic"
"10.1080/10408436.2021.1935212","Neuromorphic"
"10.1109/ACCESS.2021.3119607","Neuromorphic"
"10.1038/s41598-022-09443-y","Neuromorphic"
"10.1088/0957-4484/27/25/255202","Neuromorphic"
"10.1109/JBHI.2023.3271463","Neuromorphic"
"10.1002/advs.202301851","Neuromorphic"
"10.1002/adma.202104370","Neuromorphic"
"10.1002/adfm.201804170","Neuromorphic"
"10.1109/JLT.2019.2900568","Neuromorphic"
"10.1088/1674-1056/28/1/017304","Neuromorphic"
"10.1016/j.apsusc.2022.156148","Neuromorphic"
"10.1063/5.0122317","Neuromorphic"
"10.1364/OME.450226","Neuromorphic"
"10.3390/nano13172443","Neuromorphic"
"10.1063/1.5116270","Neuromorphic"
"10.1515/rams-2019-0014","Neuromorphic"
"10.1088/2515-7647/abe3d9","Neuromorphic"
"10.1038/s41467-020-19203-z","Neuromorphic"
"10.1002/adfm.202106015","Neuromorphic"
"10.1002/aisy.202000278","Neuromorphic"
"10.1109/ICECS53924.2021.9665649","Neuromorphic"
"10.1109/TNANO.2023.3298962","Neuromorphic"
"10.1002/aelm.201901072","Neuromorphic"
"10.1021/acsami.2c23218","Neuromorphic"
"10.1021/acsami.2c20297","Neuromorphic"
