"paper_id","category","year","keywords","cited_by"
"10.1002/aelm.202000535","Neuromorphic",2021,"optoelectronic computing consumption photonic light intensity computational processing recognition efficient","12"
"10.7498/aps.70.20201632","Neuromorphic",2021,"computing applications consumption computation development specifically specific artificial consisting effectively","1"
"10.3389/fnins.2022.979495","Neuromorphic",2022,"","0"
"10.3389/fninf.2022.1023486","Neuromorphic",2022,"","0"
"10.1002/adma.202205381","Neuromorphic",2023,"computing operation potentiation demonstrated current conventional complementary developing semiconductor integration","5"
"10.1109/ACCESS.2021.3072688","Neuromorphic",2021,"processing efficiency structure conventional computing oriented constructing characterized fabricated proposed","4"
"10.3389/fnins.2021.662457","Neuromorphic",2021,"memristive computing systems intelligence fundamentally simultaneously ability innovate effective devices","0"
"10.1038/s41578-022-00470-9","Neuromorphic",2022,"","0"
"10.1080/23746149.2021.1981155","Neuromorphic",2022,"applications networks computing processing demonstrated artificial learning sequentially conventional implementations","12"
"10.1002/admt.202101323","Neuromorphic",2022,"computing artificial computation accelerating implementing processing structure application junctions polarization","4"
"10.1109/EDTM55494.2023.10103118","Neuromorphic",2023,"computing efficient enable current essential scale controlled demonstrate insulator fabricated","0"
"10.1109/itc44170.2019.9000146","Neuromorphic",2019,"computing generation resistive magnetoresistive emergence neuromorphic effective variations fabrication manufacturing","0"
"10.1088/1361-6528/ac3f14","Neuromorphic",2022,"computing skyrmions structures stability topological controlling magnetic simulations emulates monotonically","2"
"10.1063/5.0067352","Neuromorphic",2021,"computing artificial structures applications intelligence architecture emulating consumption processing integration","14"
"10.1186/s11671-023-03862-0","Neuromorphic",2023,"computing structures generation considerable processing importance consumption efficiently calculation existing","0"
"10.1007/978-981-13-1059-1_27","Neuromorphic",2019,"technological development computing technology measurement developed systems recognized research specific","0"
"10.1117/12.2052394","Neuromorphic",2014,"intrusion detection structure structuring dimension concepts evolving sequence computationally structures","0"
"10.1088/2058-8585/ac4203","Neuromorphic",2021,"computing transistors potential consumption breakthrough advantages expanding flexibility application vitality","1"
"10.1109/IST55454.2022.9827746","Neuromorphic",2022,"operating classify network computing present architectures situational efficient generation systems","0"
"10.1088/1674-4926/42/1/010301","Neuromorphic",2021,"","3"
"10.1109/iolts50870.2020.9159722","Neuromorphic",2020,"computing implementation traditional technology processing related increasing cognitive artificial associated","0"
"10.1007/s40820-021-00784-3","Neuromorphic",2022,"heterostructures computing memristive fabrication dimensional transition integration scalability tunability capability","11"
"10.1016/j.nanoen.2021.106291","Neuromorphic",2021,"computing reconfigurable integrated functions traditional limitation interests architecture interconnection construct","19"
"10.1007/s11432-017-9424-y","Neuromorphic",2018,"computing systems applications workplaces profound advances changes society increasing developments","4"
"10.1109/ISVLSI.2018.00104","Neuromorphic",2018,"computing skyrmions research related considerable imitation recognition classification intensive fundamental","2"
"10.1016/j.sse.2022.108542","Neuromorphic",2023,"progressive crystallization intermediate computing successive application experimental simulation approach diffusion","0"
"10.1145/3283217","Neuromorphic",2018,"","0"
"10.3389/fnins.2021.611300","Neuromorphic",2021,"computing consumption adaptive solutions wearable technologies technology personal growing","12"
"10.1002/adma.201902761","Neuromorphic",2019,"computing mechanisms artificial intelligence interest research extensive potential leading publications","156"
"10.1002/adma.202204569","Neuromorphic",2023,"computing probabilistic applications increasingly computation effectively communication integrated ability intelligence","4"
"10.3389/fnano.2021.675792","Neuromorphic",2021,"functional computation demonstrating comprising elements computing classification memristive demonstrates","10"
"10.1109/ISCAS46773.2023.10181759","Neuromorphic",2023,"accelerators possible significant leverage primarily reconfigurable compute computing partial routing","0"
"10.1002/adma.201203680","Neuromorphic",2013,"computing variation computation conventional emerging paradigm resistive devices emulate switching","127"
"10.1088/2634-4386/acc6e8","Neuromorphic",2023,"computing generation skyrmions implementation physical systems processing consumption emerging controlled","1"
"10.3390/mi14020486","Neuromorphic",2023,"computing inductance core inductors architectures resistors different function magnetic terms","0"
"10.1002/aisy.202000099","Neuromorphic",2021,"optoelectronic devices computing potentially adaptive learning current biological neuromorphic critical","48"
"10.1109/MDAT.2021.3126288","Neuromorphic",2021,"","0"
"10.1088/1361-6528/ac723f","Neuromorphic",2022,"computing computational emerging technologies development intelligence process artificial conventional approaching","1"
"10.3389/fnins.2018.00991","Neuromorphic",2019,"","0"
"10.1364/OME.477577","Neuromorphic",2022,"introduction optical computing neuromorphic materials publishing agreement access group optica","0"
"10.1109/VLSID.2015.109","Neuromorphic",2015,"","3"
"10.3389/fnano.2022.1073863","Neuromorphic",2022,"","1"
"10.1109/irps45951.2020.9129638","Neuromorphic",2020,"evaluated retention reliability performance discussed computing analog based application","0"
"10.15541/jim20231000","Neuromorphic",2023,"","0"
"10.1002/adfm.201908901","Neuromorphic",2020,"computing artificial intelligence optoelectronic simulating attractive ability process signals considered","50"
"10.1002/advs.202300791","Neuromorphic",2023,"computing systems topological demonstrated complex economical intelligence advancement importance specific","1"
"10.1063/1.5122249","Neuromorphic",2020,"biological conductivity allow computing emulation functional engineering artificial transistors biocompatibility","51"
"10.1109/ISCAS48785.2022.9937784","Neuromorphic",2022,"inhibition computing consumption promising architectures high competition features system lateral","0"
"10.1016/j.eng.2020.06.010","Neuromorphic",2020,"","0"
"10.1002/inf2.12158","Neuromorphic",2021,"computing density storage typical network demonstrated development increasing artificial intelligent","17"
"10.1145/3195970.3196128","Neuromorphic",2018,"effective network system computing implementation attractive systems alternatives computation negative","3"
"10.1038/s41928-019-0360-9","Neuromorphic",2020,"computing considering scaling development artificial","119"
"10.1063/1.5049137","Neuromorphic",2018,"computing efficient devices promising analog bridging conductive artificial access working","7"
"10.1007/s11433-019-1499-3","Neuromorphic",2020,"","9"
"10.1002/adfm.202208320","Neuromorphic",2023,"computing materials applications memristors traditional intensive systems promising advanced current","10"
"10.3390/mi13050725","Neuromorphic",2022,"computing technologies emerging applications opportunities materials development efficient conventional approaching","5"
"10.3389/fnano.2023.1128667","Neuromorphic",2023,"computing complexity artificial intelligence research enable constrained advanced algorithms architecture","0"
"10.1142/S1793351X20500063","Neuromorphic",2020,"architectures integration challenges technologies applications artificial intelligence areas society implementation","0"
"10.1039/d0na00009d","Neuromorphic",2020,"computing dissipation integration significant potential substrate piezoelectric composed generated layer","5"
"10.1117/12.2018551","Neuromorphic",2013,"development continuously increasing interconnected networked information technological evolution intelligent ability","0"
"10.1109/IEDM45625.2022.10019362","Neuromorphic",2022,"compute applications innovate materials computers particular challenges discussion associated provide","0"
"10.1109/VLSI-TSA/VLSI-DAT57221.2023.10134289","Neuromorphic",2023,"","0"
"10.1109/JXCDC.2015.2448417","Neuromorphic",2015,"processing frequency multilevel oscillators compute computing intensive performance graphical respectively","10"
"10.1007/s10825-017-1107-3","Neuromorphic",2017,"computing compact computation scaling increasing generation promising particular accelerator devices","1"
"10.1016/j.vlsi.2019.09.008","Neuromorphic",2020,"mapping computing memristive systems framework acceleration networks significantly degrade devices","3"
"10.1145/2728709","Neuromorphic",2015,"","0"
"10.1063/1.4756546","Neuromorphic",2012,"","0"
"10.1016/j.orgel.2021.106125","Neuromorphic",2021,"transistors processing simultaneously biological cognitive powerful computing perception emerging developed","1"
"10.1088/1361-6528/acf0c8","Neuromorphic",2023,"computing systems conductance multilevel resistance nonlinearity significant architecture expected based","0"
"10.1016/j.scib.2022.05.008","Neuromorphic",2022,"","2"
"10.1088/2634-4386/ac7a5a","Neuromorphic",2022,"computing structure processing architecture separated conventional especially unstructured efficiency computational","0"
"10.1103/PhysRevApplied.19.054045","Neuromorphic",2023,"computing calculations traditional intelligence artificial architecture functional applications materials considerable","0"
"10.1002/admt.202201143","Neuromorphic",2023,"computing heterojunction processing consumption improvement capability especially emerging abilities memristors","0"
"10.1002/adma.202204844","Neuromorphic",2023,"efficient process construction subsequent systems advances environment ability information capture","5"
"10.1002/adfm.201801690","Neuromorphic",2018,"computing internal communication significant shifting applications breakthrough current innovative personalized","30"
"10.1063/1.5129762","Neuromorphic",2020,"computing attracting interest applications learning particular exciting technology work","13"
"10.1016/j.nancom.2018.02.007","Neuromorphic",2018,"","0"
"10.1002/inf2.12380","Neuromorphic",2022,"computing structured processing ferroelectrics development continuous exponential foreseeable observed characteristic","4"
"10.1002/aisy.202000210","Neuromorphic",2021,"given aspects current efficiency tolerance outperforms computation increasing interest research","19"
"10.1117/12.2284391","Neuromorphic",2018,"processing techniques information computing photonics scalability aspects efficiency enhanced optical","0"
"10.1002/pssr.201900204","Neuromorphic",2019,"switching computing considerable potential activity attention realization developing systems biological","35"
"10.1109/TCDS.2018.2835107","Neuromorphic",2018,"","1"
"10.1109/CLEO/Europe-EQEC52157.2021.9541646","Neuromorphic",2021,"","0"
"10.1063/1.5086902","Neuromorphic",2019,"computing critical synchronization oscillator oscillators processes oscillations synchronous information proposed","1"
"10.1007/s11432-017-9378-3","Neuromorphic",2018,"","2"
"10.3390/jlpea10040036","Neuromorphic",2020,"classification computing networks system connections network demonstrated cognitive detection efficient","0"
"10.1016/j.mejo.2023.105818","Neuromorphic",2023,"artificial computing programming proposed transistors compatibility extensive scalability importance large","0"
"10.1109/LED.2023.3234690","Neuromorphic",2023,"artificial devices development important bioelectronics brain simulate computing junction fabricated","2"
"10.1109/ISCAS51556.2021.9401246","Neuromorphic",2021,"dynamic sensing perceptual viable emerging exploration architecture accelerator neuromorphic algorithm","0"
"10.1117/12.2038347","Neuromorphic",2014,"complex transient computational computing photonic theoretically experimentally dynamics turing concept","1"
"10.1002/pssa.202000549","Neuromorphic",2020,"","0"
"10.1126/scirobotics.abl8419","Neuromorphic",2022,"artificial computing systems efficient intelligence enables network biological neural algorithms","7"
"10.3788/gzxb20215010.1020001","Neuromorphic",2021,"computing research intelligence traditional international competition strategic science development capacities","0"
"10.1109/TED.2020.3022814","Neuromorphic",2020,"dynamic functions computing spiking inherent promising transistors indium configurable investigated","6"
"10.3390/nano13121879","Neuromorphic",2023,"computing applications fabrication integration capabilities technique synthesis widespread state highlighting","1"
"10.1109/S3S46989.2019.9320505","Neuromorphic",2019,"multiplication computing implementing operation suitable modeling inference approaches performance evaluated","0"
"10.1007/s11433-022-2055-8","Neuromorphic",2023,"materials computing miniaturization dissipation functionality dimensional electronic especially interestingly development","0"
"10.1002/adma.201905764","Neuromorphic",2020,"electronic computing artificial switching consisting limitations current biological research accurately","59"
"10.1109/vlsi-tsa.2019.8804628","Neuromorphic",2019,"","0"
"10.1002/smm2.1246","Neuromorphic",2023,"computing photoelectric functions component systems efficiency promising characteristics implementing challenging","0"
"10.1557/s43577-021-00205-1","Neuromorphic",2021,"computing emerging cognitive potential executing learning complexity consumption development naturally","0"
"10.1088/1361-6463/ab7bb4","Neuromorphic",2020,"transistors computing floating conventional implemented inherent computers indium dielectric processed","16"
"10.1109/IWASI58316.2023.10164616","Neuromorphic",2023,"","0"
"10.1038/s42254-021-00358-7","Neuromorphic",2021,"","0"
"10.1007/s11432-021-3336-8","Neuromorphic",2022,"computing increase computation complex generate massive continues rapidly generated collective","9"
"10.1007/978-981-16-5540-1_116","Neuromorphic",2023,"perception computation systems computing supporting paradigm neuromorphic bring operating changing","0"
"10.1146/annurev-matsci-080619-111402","Neuromorphic",2021,"computing integration biocompatibility interaction facilitates progressively increasingly computational computation conventional","8"
"10.1016/j.mejo.2023.105737","Neuromorphic",2023,"systems computing development consumption traditional emergence extraction detection biological efficient","0"
"10.1016/j.scib.2023.03.035","Neuromorphic",2023,"","0"
"10.1016/j.neucom.2019.05.093","Neuromorphic",2019,"architecture addition encoding underflow floating traditional computing promising alternatives systems","1"
"10.1109/EDTM53872.2022.9797918","Neuromorphic",2022,"","0"
"10.1109/SpaceComp.2019.00009","Neuromorphic",2019,"processing constraints operational computational exponential advances collection limiting transmission ground","1"
"10.1007/978-3-031-04580-6_29","Neuromorphic",2022,"architectures scaling disruptive mandatory new functionality approach neuromorphic human computing","0"
"10.1145/2601069","Neuromorphic",2014,"","37"
"10.1002/adma.202105017","Neuromorphic",2021,"computing heterostructure selective recognition modulation bidirectional implementation considered solutions intelligence","12"
"10.1007/s11432-023-3739-0","Neuromorphic",2023,"computing systems efficient memristive sensing scaling intelligence incorporating constructing promising","0"
"10.1063/1.5090566","Neuromorphic",2019,"computing neuromorphic based diodes report presence characteristics investigated rectification absence","10"
"10.1016/j.mtcomm.2022.104232","Neuromorphic",2022,"artificial computing optoelectronic efficient future generation development considerably substantial functions","3"
"10.1557/mrs.2020.193","Neuromorphic",2020,"computing stable memristive devices conductance accessibility potential materials variety multimodal","5"
"10.3389/fnano.2022.850561","Neuromorphic",2022,"","2"
"10.1109/ISOCC56007.2022.10031489","Neuromorphic",2022,"training potential multiplications technology intelligence networks computing consumption processing completely","0"
"10.1016/j.vlsi.2021.09.001","Neuromorphic",2022,"computation structure computing architectures optimization addresses theoretically existing connected inherent","0"
"10.1002/admt.202200361","Neuromorphic",2022,"physical computation specific computers computations computing neuromorphic demonstrated platform sensor","1"
"10.1109/ECOC48923.2020.9333362","Neuromorphic",2020,"networks computing applications intelligence neuromorphic implementations efficiency electronic limited optical","0"
"10.1002/adma.202006469","Neuromorphic",2021,"computing memristive efficient conventional generation systems consumption enabling operation functions","27"
"10.1109/ISCAS48785.2022.9937599","Neuromorphic",2022,"concepts models classification learning parameters computing accelerators enhancing promising emulating","0"
"10.1088/2634-4386/acba3f","Neuromorphic",2023,"","0"
"10.1109/TMSCS.2016.2631918","Neuromorphic",2016,"","0"
"10.1002/aelm.202100669","Neuromorphic",2022,"computing potential systems function characteristics consumption solution construct artificial utilized","3"
"10.1016/j.chaos.2022.112241","Neuromorphic",2022,"memristive neuromorphic circuits computing physical architecture information process functions emulate","2"
"10.1109/MCS.2021.3107560","Neuromorphic",2021,"computing conventional biological organization engineering inspiration integration realization operation biophysical","0"
"10.1109/ESSCIRC55480.2022.9911223","Neuromorphic",2022,"computing switching resistive access storage accelerators applications artificial control presents","0"
"10.1021/acs.nanolett.9b00180","Neuromorphic",2019,"systems modulation demonstrate potentiation properties devices conventional computation computing alternative","153"
"10.1109/LED.2023.3306348","Neuromorphic",2023,"computing demonstrated significant experiencing architectures completely function modulate modulated enabling","0"
"10.1016/j.mattod.2022.09.012","Neuromorphic",2022,"interactive performance computation systems development conventional separation architecture limited integrating","10"
"10.1038/s42254-020-0208-2","Neuromorphic",2020,"computing processing materials sophisticated efficient information distributed standard mimicking electronics","117"
"10.1063/5.0092382","Neuromorphic",2022,"","1"
"10.3389/fnano.2021.782836","Neuromorphic",2021,"computing applications resistive different potentiation resistance structure consumption applicability increasing","1"
"10.1016/j.cois.2018.09.006","Neuromorphic",2018,"computing systems levelling technological improvement approaches computational solution technology particular","3"
"10.1002/adma.202004659","Neuromorphic",2020,"computing artificial memristive systems functionalities essential memristors significant applicability promising","67"
"10.1063/5.0079532","Neuromorphic",2022,"computing based artificial current precession processing heterostructure controlled electrically range","1"
"10.1016/j.icte.2021.05.003","Neuromorphic",2021,"recognition computing study demonstration presents neuromorphic specifications general description presented","2"
"10.7498/aps.71.20220666","Neuromorphic",2022,"computing development current integration characteristics memristive iteration requirements traditional exhaustion","1"
"10.1002/aisy.202000191","Neuromorphic",2021,"computing technology potential critical industry community realization architectures inspiration development","4"
"10.1587/transele.E101.C.840","Neuromorphic",2018,"dynamic computing representation efficiently parameters networks represent representations scaling group","0"
"10.1002/admt.201800589","Neuromorphic",2019,"computing system potentially multiplication emerging interacting surroundings perform complementary combining","115"
"10.1088/1674-4926/42/6/064101","Neuromorphic",2021,"oscillation computing variability frequency performance high artificial operation presented switching","3"
"10.1007/s40820-022-00945-y","Neuromorphic",2022,"processing vision smaller computing advanced developments summarized faster components integrating","2"
"10.1109/irps.2019.8720490","Neuromorphic",2019,"based computing systems analyzed effects simulation model level employed event","0"
"10.1038/s41566-020-00754-y","Neuromorphic",2021,"computing integrated providing artificial intelligence integration proliferation components optoelectronic processing","114"
"10.1088/1367-2630/acc5a7","Neuromorphic",2023,"computing implementation ideally implemented artificial computers intelligence usually identical performance","0"
"10.1038/s43588-022-00223-2","Neuromorphic",2022,"","0"
"10.1016/j.mee.2022.111767","Neuromorphic",2022,"","0"
"10.1002/adma.202103672","Neuromorphic",2021,"nucleation conventional computing artificial networks demonstrated magnetization efficiently increasingly approach","14"
"10.1016/j.isci.2020.101889","Neuromorphic",2021,"computing artificial systems technology development intelligence expeditious conventional implementing consumption","17"
"10.1109/SOCC46988.2019.1570548462","Neuromorphic",2019,"computing power consumption proposed gating router small scalability interconnection widely","1"
"10.1145/3588591","Neuromorphic",2023,"","0"
"10.1109/TCAD.2022.3233926","Neuromorphic",2023,"computing computational current encoding underpinning emerging cognitive deterministic operations developed","0"
"10.1002/adfm.202107314","Neuromorphic",2022,"computing processors composition devices parallel transistors performance artificial organic vertical","9"
"10.1002/adom.201400472","Neuromorphic",2015,"","38"
"10.1149/2.F08231IF","Neuromorphic",2023,"information process processes complex integrates cognitive operations requirements power levels","0"
"10.1109/IEDM13553.2020.9371968","Neuromorphic",2020,"systems performance thermal based non variations simulation fluctuation present including","2"
"10.1109/BDCAT56447.2022.00034","Neuromorphic",2022,"applications computing switching technologies artificial increasingly efficient powerful energy hardware","0"
"10.3389/fnins.2013.00118","Neuromorphic",2013,"computing systems increasing physical importance computation structures potentially understanding foresight","78"
"10.15541/jim20220700","Neuromorphic",2023,"transistors substrates application computing perception emulation functions operation fabricated devices","0"
"10.1080/14686996.2023.2186689","Neuromorphic",2023,"optoelectronic computing materials traditional development transistors consumption current efficiency limitations","0"
"10.1002/smll.202302593","Neuromorphic",2023,"performance engineering materials computing improving electrochemical programmability implementing ability promising","1"
"10.1038/s41598-019-56991-x","Neuromorphic",2020,"transformations recognition computing extraction transformation systems network architecture hardware marking","9"
"10.1109/mwscas.2019.8885023","Neuromorphic",2019,"implementation neuromorphic networks artificial emerging currently implementations computing multipliers vector","0"
"10.1021/acs.nanolett.0c00435","Neuromorphic",2020,"recognition computationally regularities applications outstanding computation achievements architecture efficient impressive","6"
"10.1002/aelm.202200563","Neuromorphic",2022,"artificial computing resistance stable conductance analogous neuromorphic junction magnetic materials","4"
"10.3389/fnins.2022.858329","Neuromorphic",2022,"learning efficiency cognitive computing enabling computational support provides potential solutions","0"
"10.1002/smm2.1179","Neuromorphic",2023,"computing reconfigurable applications performance properties demonstrating transistors potential","0"
"10.1002/aisy.202300016","Neuromorphic",2023,"retention computing demonstrated artificial molecular tailoring transistors suitable bioelectronics semiconductors","0"
"10.1145/3299874.3319451","Neuromorphic",2019,"","0"
"10.1364/OE.489246","Neuromorphic",2023,"computing frequency groundbreaking networks technology massively artificial interesting consumption implementations","0"
"10.3390/mi13030433","Neuromorphic",2022,"learning networks computing demonstrations system efficiency remarkable advantages cognitive scalability","1"
"10.1109/ISCAS46773.2023.10182122","Neuromorphic",2023,"consumption conventional evolving computers rising internet limitations exacerbates physical economical","0"
"10.3389/fncel.2022.1115395","Neuromorphic",2022,"","0"
"10.1002/adfm.202102015","Neuromorphic",2021,"computing artificial classification functions traditional architecture learning integration significance simulation","6"
"10.1109/ISOCC53507.2021.9613884","Neuromorphic",2021,"computing implementation system neuromorphic problem ternary present support binary based","0"
"10.1002/adfm.202003085","Neuromorphic",2020,"computing applications resistance elements form conventional information code bistability necessity","2"
"10.23919/sispad49475.2020.9241659","Neuromorphic",2020,"simulator compute characteristics terminal developed combination migration mechanisms switching modeled","0"
"10.1007/s11432-020-3204-y","Neuromorphic",2021,"computing conductance implementation networks promising provides hinders practical existence investigated","3"
"10.1088/1361-6528/aa7af5","Neuromorphic",2017,"computing biological artificial current considerable attention neuromorphic elements developing intensive","35"
"10.1002/advs.202207661","Neuromorphic",2023,"computing efficient reliable curing structural substantial functional increasing artificial energy","0"
"10.1063/5.0069456","Neuromorphic",2021,"computing dynamic biological transistors functions requirements processed efficient increase processes","4"
"10.1145/3503823.3503918","Neuromorphic",2021,"proposed computation widespread scientific attention fields decades interaction biological mathematically","0"
"10.1039/d3cs00259d","Neuromorphic",2023,"computing materials applications composition structural exceptional zeolites comprehensive perspective utilization","0"
"10.3389/fncom.2023.1126493","Neuromorphic",2023,"","0"
"10.1109/IROS45743.2020.9340861","Neuromorphic",2020,"controller perception computing architectures performance neuronal neuromorphic low integrated systems","5"
"10.1063/PT.3.5155","Neuromorphic",2023,"understanding computing human neuromorphic energy","0"
"10.1587/nolta.12.625","Neuromorphic",2021,"","0"
"10.1109/SIBCON50419.2021.9438921","Neuromorphic",2021,"","0"
"10.1088/0957-4484/21/25/259801","Neuromorphic",2010,"","0"
"10.1021/acs.nanolett.2c03453","Neuromorphic",2023,"computing consumption conductance efficient architecture realized power multiplication human important","3"
"10.1002/smll.202203611","Neuromorphic",2022,"artificial computing networks polarization computational solutions efficient nonlinearity achieving neural","2"
"10.3389/fninf.2023.1157418","Neuromorphic",2023,"","0"
"10.1021/acsami.1c18329","Neuromorphic",2021,"demonstrated function integrated computing dimensional generation multistate resistance resistive properties","12"
"10.3390/s23063118","Neuromorphic",2023,"computing integration limitations processing consumption functions enabling advanced continuous stimulation","0"
"10.1063/5.0123486","Neuromorphic",2022,"","0"
"10.1145/3178454","Neuromorphic",2018,"limitations computers implementation complex topologies convolutional processing approaches graphical connections","3"
"10.1016/j.orgel.2021.106301","Neuromorphic",2021,"integration material computing characteristics components structural complex requirements integrated application","12"
"10.1109/TMSCS.2016.2607164","Neuromorphic",2016,"computing encoding iteration temporal proposed development progress undergone rapid components","10"
"10.1109/NMDC50713.2021.9677559","Neuromorphic",2021,"resistive proposed computing applications emerging promising devices dimensional material applied","0"
"10.1007/978-81-322-3703-7_11","Neuromorphic",2017,"","0"
"10.1109/cstic49141.2020.9282508","Neuromorphic",2020,"computing promising high density power potentiation concentration consequently perceptron","0"
"10.1016/j.chaos.2023.114058","Neuromorphic",2023,"computing potential limitations neuromorphic overcome characterized considered consumption resistance construct","0"
"10.1117/12.2614073","Neuromorphic",2022,"integrated computing optical heterogeneously optoelectronic technology devices modulators present results","2"
"10.1145/3365576","Neuromorphic",2020,"computing proposed memristive systems framework clusters clustering crossbars results acceleration","3"
"10.1021/acsaelm.2c00663","Neuromorphic",2022,"computing computation traditional consumption emergence conductivity modulation biological simulate dependent","4"
"10.1109/TED.2022.3159508","Neuromorphic",2022,"devices artificial functions activation computing applications characteristics display features non","4"
"10.1016/j.mattod.2023.04.013","Neuromorphic",2023,"computing based operation transport artificial intelligence promising applications limited memristors","0"
"10.1002/aelm.201700032","Neuromorphic",2017,"computing simultaneously processing development technologies innovative demonstrated implementing vertical terminal","23"
"10.1109/SUM57928.2023.10224454","Neuromorphic",2023,"accelerators transmission mitigation potential optical coherent self focus architectures receiver","0"
"10.1109/SOCC46988.2019.1570553076","Neuromorphic",2019,"accelerators implementation efficient resistive presents systematic compatibility uniformities evaluation temporal","0"
"10.1109/TNS.2018.2886793","Neuromorphic",2019,"computing cumulative inference radiation transient effects system implementing systems solutions","5"
"10.1002/adfm.202113050","Neuromorphic",2022,"artificial computing emulating substantial functionality scientific significantly biological advanced current","14"
"10.1021/acsaelm.2c006633154","Neuromorphic",2022,"computing computation traditional consumption emergence conductivity modulation biological simulate dependent","0"
"10.1109/TC.2022.3208389","Neuromorphic",2022,"","0"
"10.1109/TITS.2022.3232231","Neuromorphic",2023,"computing proposed applications diversified technologies techniques function navigation targeting representation","1"
"10.1002/aisy.202000196","Neuromorphic",2021,"computing characteristics development generation recognition central electrical switching repeatable operation","6"
"10.1109/JPHOT.2021.3066500","Neuromorphic",2021,"photonic computing dynamic primitive extensively networks studied bottleneck complementary demonstrated","3"
"10.1063/5.0030780","Neuromorphic",2020,"multilevel computing implementing networks future study characteristics duration retention determined","5"
"10.1002/aisy.202100175","Neuromorphic",2022,"computing architectures components unconventional including properties functional exploration interfaces materials","5"
"10.1021/acssensors.3c01418","Neuromorphic",2023,"computing processes systems interactions evolution intelligence artificial resulting substantial separation","0"
"10.1002/adfm.202101201","Neuromorphic",2021,"computing processing artificial functions electrical importance composed optoelectronic experimentally proposed","46"
"10.1063/5.0082061","Neuromorphic",2022,"retention computing performance improvement transistors electrolyte switching practical nature applications","5"
"10.1109/irps.2019.8720552","Neuromorphic",2019,"memristive variability reliability integrated systems dependent implementation investigated stochastic function","3"
"10.1063/5.0149393","Neuromorphic",2023,"devices computing owing switching performance conventional consumption originate processes biological","0"
"10.1109/dtis.2019.8734983","Neuromorphic",2019,"computing processing transferring operations intelligence dissipation integration operating application consumption","3"
"10.1109/ACCESS.2019.2915787","Neuromorphic",2019,"computing method framework calculations important neuromorphic fabrication development technology fabricate","3"
"10.1109/NAP47236.2019.216959","Neuromorphic",2019,"oscillator synapses complicated system nonlinear presented signal neuron information transfer","0"
"10.1088/1361-6528/ac5e6d","Neuromorphic",2022,"computing realization systems clusters simulations promising networks creation importance function","2"
"10.1021/acsomega.1c06864","Neuromorphic",2022,"computing artificial understanding simulation typical intelligence efficiency emerging principles crucial","1"
"10.1016/j.nanoen.2021.106010","Neuromorphic",2021,"properties transistors recognition system processability computing alternative biocompatibility conventional tolerance","34"
"10.1021/acsami.9b02086","Neuromorphic",2019,"computing systems devices characteristics stimulated electronic possible transistors electrode swcnt","33"
"10.1002/aelm.201901107","Neuromorphic",2020,"memristive computing properties practical applications generation devices demonstrating functional significant","40"
"10.1080/14686996.2021.1911277","Neuromorphic",2021,"computing memristors stability reliability conventional resulting processing mainly implementation biological","2"
"10.11138/FNeur/2013.28.3.191","Neuromorphic",2013,"computing processing systems connected understanding stochastic reliable intensely techniques","21"
"10.1109/imw.2019.8739556","Neuromorphic",2019,"model function resistive thermal switching interesting conditions optimization providing result","0"
"10.1109/TNS.2017.2761904","Neuromorphic",2018,"capacitance characteristics computing rectification applications insulator measurements measurement distributions ionizing","0"
"10.23919/date.2019.8715021","Neuromorphic",2019,"resources processing inference convolutional applications intelligence artificial networks substantial limited","0"
"10.1016/j.nanoen.2018.08.018","Neuromorphic",2018,"stimulated computing optically interconnect development conventional integration interesting effectively nanostructures","56"
"10.1109/EDTM50988.2021.9420888","Neuromorphic",2021,"relaxation comprehensive investigation remains effect characterization demonstrated filamentary proposed stability","0"
"10.1007/s40820-022-00816-6","Neuromorphic",2022,"","0"
"10.1002/adma.202303737","Neuromorphic",2023,"computing processing components generation systems traditional hinders application materials flexibility","0"
"10.1364/OME.461270","Neuromorphic",2022,"","0"
"10.1142/S0218126622500475","Neuromorphic",2022,"synapse destructive computing neuromorphic system ability operation refreshment proposed processing","0"
"10.1145/3287624.3288743","Neuromorphic",2019,"based methods computing systems fabrication present testing different technology efficient","7"
"10.1007/978-3-030-68222-4_10","Neuromorphic",2021,"computing applications networks enable photonics limitations eventually time scales biological","0"
"10.1021/acsaelm.9b00698","Neuromorphic",2020,"computing fabricate ability efficient traditional process integrate neuromorphic crucial composed","3"
"10.1021/acsaelm.9b00788","Neuromorphic",2020,"computing biological artificial synapse technology efficient intelligent system complementary consumption","6"
"10.1088/1674-4926/42/1/010101","Neuromorphic",2021,"","1"
"10.1021/acsaelm.2c00289","Neuromorphic",2022,"implementation computing considered systems optical modulation especially stimulation complete transistors","3"
"10.1109/ISCAS48785.2022.9937890","Neuromorphic",2022,"systems spintronic conventional computing applications improvements potential emerging behavior exploit","0"
"10.1063/1.5124915","Neuromorphic",2020,"computing systems degradation reliability artificial efficient intelligence controllable continuous combining","67"
"10.1016/j.nanoen.2020.105586","Neuromorphic",2021,"","0"
"10.1088/2399-1984/aa678b","Neuromorphic",2017,"computing variation massively potential considered architecture practical application inherent demonstrate","2"
"10.1007/s00521-017-2958-z","Neuromorphic",2018,"implementing capable computing memristors traditional efficient systems structures reconfigurable nature","5"
"10.1016/j.mee.2023.111982","Neuromorphic",2023,"visible light computing consumption currents photonic low current simulated systems","0"
"10.1007/s11432-020-3127-x","Neuromorphic",2021,"","0"
