"cited_paper_id","citing_paper_id"
"10.1142/S012906571000253X","10.1016/j.neunet.2013.02.003"
"10.1142/S012906571000253X","10.1142/S0129065709002002"
"10.1142/S012906571000253X","10.1016/j.neunet.2009.08.010"
"10.1142/S012906571000253X","10.1142/S0129065709002166"
"10.1155/2021/8592824","10.1142/S0129065709002002"
"10.1155/2021/8592824","10.1016/j.neucom.2016.08.087"
"10.1155/2021/8592824","10.1016/S0893-6080(97)00011-7"
"10.1155/2021/8592824","10.1109/TNNLS.2017.2726060"
"10.1155/2021/8592824","10.1016/j.neunet.2020.02.011"
"10.1155/2021/8592824","10.1016/j.neunet.2013.02.003"
"10.1155/2021/8592824","10.1162/neco_a_01086"
"10.3390/brainsci12070863","10.1007/s11263-014-0788-3"
"10.3390/brainsci12070863","10.1109/TNN.2004.832719"
"10.3390/brainsci12070863","10.1109/ijcnn48605.2020.9207075"
"10.3390/brainsci12070863","10.3389/fnins.2016.00508"
"10.3390/brainsci12070863","10.1016/j.physa.2017.08.053"
"10.3390/brainsci12070863","10.3389/fnins.2017.00682"
"10.3390/brainsci12070863","10.1109/IROS45743.2020.9340861"
"10.1155/2019/8429120","10.1016/S0893-6080(97)00011-7"
"10.1038/s42256-021-00397-w","10.1016/S0893-6080(97)00011-7"
"10.1038/s42256-021-00397-w","10.1038/s41598-021-91786-z"
"10.1038/s42256-021-00397-w","10.1162/neco_a_01086"
"10.1109/ijcnn48605.2020.9207274","10.1162/NECO_a_00395"
"10.1109/ijcnn48605.2020.9207274","10.1016/S0893-6080(97)00011-7"
"10.1109/ijcnn48605.2020.9207274","10.1016/S0893-6080(97)00011-7"
"10.1109/ijcnn48605.2020.9207274","10.1109/TNNLS.2017.2726060"
"10.1109/JSEE.2013.00020","10.1016/S0893-6080(97)00011-7"
"10.1109/JSEE.2013.00020","10.1162/NECO_a_00395"
"10.1109/JSEE.2013.00020","10.1016/S0893-6080(97)00011-7"
"10.1109/JSEE.2013.00020","10.1016/S0165-0270(98)00035-1"
"10.1007/978-3-319-33681-7_36","10.1016/S0893-6080(97)00011-7"
"10.1615/JAutomatInfScien.v45.i3.30","10.1016/S0893-6080(97)00011-7"
"10.1109/ISCAS46773.2023.10181974","10.1142/S0129065709002002"
"10.1109/ISCAS46773.2023.10181974","10.1109/TNN.2004.832719"
"10.1109/ISCAS46773.2023.10181974","10.1016/S0893-6080(97)00011-7"
"10.1109/ISCAS46773.2023.10181974","10.1038/s42256-021-00397-w"
"10.3233/978-1-60750-688-1-369","10.1016/S0893-6080(97)00011-7"
"10.3233/978-1-60750-688-1-369","10.1016/S0893-6080(97)00011-7"
"10.3233/978-1-60750-688-1-369","10.3233/978-1-58603-939-4-131"
"10.1038/s41598-021-91786-z","10.1016/S0893-6080(97)00011-7"
"10.1038/s41598-021-91786-z","10.1016/S0893-6080(97)00011-7"
"10.1038/s41598-021-91786-z","10.1109/TBCAS.2017.2759700"
"10.1038/s41598-021-91786-z","10.1109/TNNLS.2017.2726060"
"10.1038/s41598-021-91786-z","10.1016/j.neunet.2013.02.003"
"10.1038/s41598-021-91786-z","10.1162/neco_a_01086"
"10.1109/SSCI51031.2022.10022275","10.3389/fnins.2020.00119"
"10.1109/SSCI51031.2022.10022275","10.1016/S0893-6080(97)00011-7"
"10.1109/SSCI51031.2022.10022275","10.1109/ijcnn48605.2020.9207239"
"10.1038/s42256-021-00311-4","10.1016/j.neunet.2009.08.010"
"10.1038/s42256-021-00311-4","10.1016/S0893-6080(97)00011-7"
"10.1038/s42256-021-00311-4","10.1016/j.neucom.2007.08.025"
"10.1038/s42256-021-00311-4","10.1016/S0893-6080(97)00011-7"
"10.1038/s42256-021-00311-4","10.3389/fnins.2020.00119"
"10.1038/s42256-021-00311-4","10.1109/ISCAS.2018.8351295"
"10.1038/s42256-021-00311-4","10.3389/fnins.2017.00682"
"10.1109/TETCI.2019.2902845","10.1109/TII.2017.2769106"
"10.1109/TETCI.2019.2902845","10.1162/NECO_a_00395"
"10.1109/TETCI.2019.2902845","10.1109/TMSCS.2016.2607164"
"10.1109/TETCI.2019.2902845","10.1145/2738040"
"10.1007/s00500-014-1515-2","10.1016/j.procs.2011.08.060"
"10.1007/s00500-014-1515-2","10.1016/j.neucom.2007.08.025"
"10.1007/s00500-014-1515-2","10.1007/s00521-008-0187-1"
"10.3390/s23167232","10.1016/S0893-6080(97)00011-7"
"10.3390/s23167232","10.1016/j.neunet.2013.02.003"
"10.3390/s23167232","10.1162/neco_a_01086"
"10.3390/s23167232","10.3389/fninf.2018.00089"
"10.3390/s23167232","10.1016/S0893-6080(97)00011-7"
"10.3390/s23167232","10.3389/fnins.2017.00682"
"10.1117/12.2633530","10.1142/S0129065709002002"
"10.1117/12.2633530","10.3389/fnins.2016.00508"
"10.1117/12.2633530","10.1016/S0893-6080(97)00011-7"
"10.1117/12.2633530","10.1016/j.neunet.2020.02.011"
"10.3389/fnins.2020.00276","10.3389/fninf.2018.00089"
"10.3389/fnins.2020.00276","10.1109/TNANO.2017.2732698"
"10.1007/s00500-011-0793-1","10.1016/j.neunet.2013.02.003"
"10.1007/s00500-011-0793-1","10.1016/S0893-6080(01)00080-6"
"10.1007/s00500-011-0793-1","10.1109/TNN.2004.832719"
"10.1007/s00500-011-0793-1","10.1016/S0893-6080(97)00011-7"
"10.1073/pnas.1905926116","10.1007/s11263-014-0788-3"
"10.1073/pnas.1905926116","10.1371/journal.pcbi.1004895"
"10.1109/IJCNN.2004.1379956","10.1016/j.procs.2011.08.060"
"10.1109/IJCNN.2004.1379956","10.1088/1748-3182/7/2/025008"
"10.1109/IJCNN.2004.1379956","10.1016/S0893-6080(97)00011-7"
"10.1109/IJCNN.2004.1379956","10.1007/978-3-319-68600-4_28"
"10.1109/eiconrus.2019.8656651","10.1021/nl904092h"
"10.1016/j.eswa.2013.08.030","10.1109/IJCNN.2004.1379956"
"10.1016/j.eswa.2013.08.030","10.1007/s11263-014-0788-3"
"10.1016/j.eswa.2013.08.030","10.1016/j.neucom.2017.01.088"
"10.3389/fncom.2020.00028","10.1016/S0893-6080(97)00011-7"
"10.3389/fncom.2020.00028","10.1016/j.neucom.2004.01.060"
"10.1016/j.neunet.2017.08.010","10.1142/S0129065709002002"
"10.1016/j.neunet.2017.08.010","10.1007/978-3-030-01418-6_22"
"10.1016/j.neunet.2017.08.010","10.1016/j.neucom.2016.08.087"
"10.1016/j.neunet.2017.08.010","10.1016/j.neunet.2020.02.011"
"10.1016/j.neunet.2017.08.010","10.1016/S0893-6080(97)00011-7"
"10.1016/j.neunet.2017.08.010","10.1016/j.neunet.2013.02.003"
"10.1109/icaibd49809.2020.9137430","10.1007/s11263-014-0788-3"
"10.1109/icaibd49809.2020.9137430","10.1016/S0893-6080(97)00011-7"
"10.1016/j.robot.2018.02.015","10.1109/TNN.2004.832719"
"10.1016/j.neucom.2016.08.087","10.1109/TNN.2004.832719"
"10.1016/j.neucom.2016.08.087","10.1016/j.neunet.2009.08.010"
"10.1016/j.neucom.2016.08.087","10.1142/S0129065709002002"
"10.1016/j.neucom.2016.08.087","10.1109/TNN.2004.832719"
"10.1016/j.neucom.2016.08.087","10.1016/S0893-6080(97)00011-7"
"10.1016/j.neucom.2016.08.087","10.2478/v10006-008-0011-1"
"10.1016/j.neucom.2016.08.087","10.1016/j.neunet.2013.02.003"
"10.1016/j.physc.2007.02.043","10.1109/TNN.2004.832719"
"10.1016/j.physc.2007.02.043","10.1016/S0893-6080(97)00011-7"
"10.1007/s11432-021-3380-1","10.3389/fnins.2016.00508"
"10.1007/978-3-319-68600-4_57","10.1016/S0893-6080(01)00080-6"
"10.3389/fninf.2018.00089","10.3389/fnins.2016.00508"
"10.3389/fninf.2018.00089","10.1016/S0893-6080(97)00011-7"
"10.3389/fninf.2018.00089","10.1109/TNNLS.2017.2726060"
"10.3389/fninf.2018.00089","10.1109/ISCAS.2018.8351295"
"10.3389/fninf.2018.00089","10.3389/fnins.2017.00682"
"10.3389/fninf.2018.00089","10.3389/fninf.2015.00019"
"10.3389/fninf.2018.00089","10.3389/fncom.2013.00182"
"10.1016/S0893-6080(97)00011-7","10.1016/j.procs.2011.08.060"
"10.1016/S0893-6080(97)00011-7","10.1016/j.vlsi.2016.01.002"
"10.1016/S0893-6080(97)00011-7","10.1016/j.neucom.2007.08.025"
"10.1145/3342999.3343000","10.1016/S0893-6080(97)00011-7"
"10.1007/978-3-319-98204-5_20","10.1007/s11263-014-0788-3"
"10.1007/978-3-319-98204-5_20","10.1145/2627369.2627625"
"10.1007/978-3-319-98204-5_20","10.1021/nl904092h"
"10.1007/978-3-319-98204-5_20","10.1016/S0893-6080(97)00011-7"
"10.1007/978-3-319-98204-5_20","10.1109/JETCAS.2016.2533298"
"10.1109/TETCI.2021.3089328","10.1088/1741-2560/13/5/051001"
"10.1109/TETCI.2021.3089328","10.1109/JETCAS.2016.2533298"
"10.1109/TETCI.2021.3089328","10.1109/TETCI.2018.2872014"
"10.1109/TETCI.2021.3089328","10.1088/1674-1056/ab75da"
"10.3389/fnins.2020.00119","10.1016/S0893-6080(97)00011-7"
"10.3389/fnins.2020.00119","10.1109/TNNLS.2017.2726060"
"10.3389/fnins.2020.00119","10.3389/fnins.2017.00682"
"10.1007/978-3-030-61616-8_51","10.1142/S0129065709002002"
"10.1007/978-3-030-61616-8_51","10.1007/978-3-030-01418-6_22"
"10.1007/978-3-030-61616-8_51","10.1016/j.neucom.2016.08.087"
"10.1007/978-3-030-61616-8_51","10.1016/j.neunet.2020.02.011"
"10.1109/TCSII.2023.3277784","10.1109/TNNLS.2017.2726060"
"10.1109/TCSII.2023.3277784","10.1109/ISCAS.2018.8351295"
"10.1109/TCSII.2023.3277784","10.1109/ICIP46576.2022.9897692"
"10.1109/OJCAS.2020.3032092","10.1038/s41586-018-0180-5"
"10.1109/OJCAS.2020.3032092","10.1109/dac18072.2020.9218751"
"10.1109/OJCAS.2020.3032092","10.1007/s11263-014-0788-3"
"10.1109/OJCAS.2020.3032092","10.1109/JPROC.2020.2976475"
"10.1109/OJCAS.2020.3032092","10.1109/MSP.2019.2935234"
"10.1109/OJCAS.2020.3032092","10.1016/S0893-6080(97)00011-7"
"10.1109/OJCAS.2020.3032092","10.1109/JPROC.2017.2761740"
"10.1109/OJCAS.2020.3032092","10.1109/MICRO50266.2020.00079"
"10.1109/EDTM53872.2022.9798349","10.1016/S0893-6080(97)00011-7"
"10.1109/EDTM53872.2022.9798349","10.3389/fnins.2018.00987"
"10.1016/j.ins.2017.05.050","10.1016/j.neucom.2015.07.086"
"10.1016/j.ins.2017.05.050","10.1016/j.asoc.2015.06.062"
"10.1016/j.ins.2017.05.050","10.1016/j.neunet.2010.04.009"
"10.1109/siprocess.2019.8868851","10.1109/ICETET.2013.54"
"10.1007/978-3-319-40663-3_73","10.1016/S0893-6080(97)00011-7"
"10.1109/RADIOELEKTRONIKA57919.2023.10109082","10.1007/s11263-014-0788-3"
"10.1109/RADIOELEKTRONIKA57919.2023.10109082","10.1142/S0129065709002002"
"10.1109/RADIOELEKTRONIKA57919.2023.10109082","10.1007/s00500-014-1515-2"
"10.1109/RADIOELEKTRONIKA57919.2023.10109082","10.1142/S0129065717500423"
"10.1109/AICAS51828.2021.9458461","10.1016/j.neucom.2020.05.031"
"10.1371/journal.pone.0103656","10.1186/s13640-015-0059-4"
"10.1371/journal.pone.0103656","10.1007/978-3-319-44778-0_6"
"10.1371/journal.pone.0103656","10.1109/TNN.2004.832719"
"10.1371/journal.pone.0103656","10.1016/S0893-6080(97)00011-7"
"10.3389/fnins.2018.00987","10.1007/978-3-030-01418-6_28"
"10.3389/fnins.2018.00987","10.3389/fnins.2017.00682"
"10.1142/S0129065720500598","10.1142/S0129065709002002"
"10.1142/S0129065720500598","10.1142/S0129065719500060"
"10.1142/S0129065720500598","10.1109/TNN.2004.832719"
"10.1142/S0129065720500598","10.1007/978-3-319-40663-3_73"
"10.1142/S0129065720500598","10.1016/S0893-6080(97)00011-7"
"10.1142/S0129065720500598","10.1142/S0129065717500423"
"10.1142/S0129065720500598","10.1142/S0129065718500132"
"10.1007/s00521-015-1848-5","10.1016/S0893-6080(97)00011-7"
"10.1007/s00521-015-1848-5","10.1016/j.neucom.2007.08.025"
"10.1109/ACCESS.2023.3269598","10.1162/neco.2009.10-08-885"
"10.1109/ACCESS.2023.3269598","10.1109/ACCESS.2022.3192826"
"10.1109/ACCESS.2023.3269598","10.1016/j.neunet.2020.02.011"
"10.1109/TIP.2021.3122092","10.3389/fnins.2020.00119"
"10.1109/TIP.2021.3122092","10.1016/S0893-6080(97)00011-7"
"10.1109/TIP.2021.3122092","10.3389/fnins.2017.00682"
"10.1109/icassp40776.2020.9053856","10.1109/TNNLS.2017.2726060"
"10.1109/CBMI50038.2021.9461922","10.1142/S0129065709002002"
"10.1109/CBMI50038.2021.9461922","10.1016/S0893-6080(97)00011-7"
"10.1109/CBMI50038.2021.9461922","10.1142/S0129065709002002"
"10.1109/CBMI50038.2021.9461922","10.1155/2021/8592824"
"10.1109/CBMI50038.2021.9461922","10.1016/j.neucom.2016.08.087"
"10.1109/CBMI50038.2021.9461922","10.1016/j.neunet.2020.02.011"
"10.1109/CBMI50038.2021.9461922","10.1016/j.neunet.2013.02.003"
"10.1109/CBMI50038.2021.9461922","10.3389/fnins.2020.00119"
"10.1109/CBMI50038.2021.9461922","10.3389/fnins.2017.00682"
"10.1109/TNNLS.2021.3105800","10.3389/fnins.2017.00682"
"10.1109/TNNLS.2021.3105800","10.1038/s42256-021-00311-4"
"10.1109/SMC52423.2021.9658829","10.1109/TBCAS.2018.2834558"
"10.1109/SMC52423.2021.9658829","10.1016/S0893-6080(97)00011-7"
"10.1109/SMC52423.2021.9658829","10.1109/LED.2017.2754138"
"10.1007/978-3-319-42294-7_8","10.1142/S0129065709002002"
"10.1007/978-3-319-42294-7_8","10.2478/v10006-008-0011-1"
"10.1007/978-3-319-42294-7_8","10.1016/j.neunet.2013.02.003"
"10.1109/TNNLS.2021.3071976","10.1109/TNNLS.2017.2726060"
"10.1109/TNNLS.2021.3071976","10.1109/ISCAS.2018.8351295"
"10.1109/TNNLS.2021.3071976","10.1016/j.neunet.2013.02.003"
"10.1109/TNNLS.2021.3071976","10.1162/neco_a_01086"
"10.1162/NECO_a_00123","10.1371/journal.pcbi.1003258"
"10.1162/NECO_a_00123","10.3389/fnins.2016.00508"
"10.1142/S0129065717500423","10.1016/S0893-6080(97)00011-7"
"10.1142/S0129065717500423","10.1016/S0893-6080(97)00011-7"
"10.1142/S0129065717500423","10.3233/978-1-58603-939-4-131"
"10.1142/S0129065717500423","10.1142/S0129065709002002"
"10.1142/S0129065717500423","10.1016/S0893-6080(97)00011-7"
"10.1109/LED.2010.2049558","10.1021/nl904092h"
"10.1109/IJCNN52387.2021.9534037","10.1145/2541940.2541967"
"10.1038/s41598-023-31110-z","10.1016/j.neunet.2019.09.036"
"10.1038/s41598-023-31110-z","10.1016/j.neunet.2020.02.011"
"10.1038/s41598-023-31110-z","10.1162/neco_a_01086"
"10.3233/978-1-58603-939-4-131","10.1016/S0893-6080(97)00011-7"
"10.1016/j.patter.2021.100391","10.1126/scirobotics.abk3268"
"10.1016/j.neunet.2020.03.003","10.1109/TNN.2004.832719"
"10.1016/j.neunet.2020.03.003","10.1016/S0893-6080(97)00011-7"
"10.1016/j.procs.2021.09.280","10.1007/s10586-018-02891-0"
"10.1109/icicdt.2019.8790832","10.1109/TNN.2004.832719"
"10.1109/CDC.2008.4738729","10.1016/j.physa.2011.06.026"
"10.1109/CDC.2008.4738729","10.1016/j.neucom.2007.10.020"
"10.1109/CDC.2008.4738729","10.1109/TNN.2004.832719"
"10.1016/j.neunet.2007.12.009","10.1142/S0129065709002002"
"10.1016/j.neunet.2007.12.009","10.1016/j.neucom.2007.10.020"
"10.1016/j.neunet.2007.12.009","10.1109/TNN.2004.832719"
"10.1016/j.neunet.2007.12.009","10.1016/S0893-6080(97)00011-7"
"10.1109/IJCNN52387.2021.9534061","10.1109/TNN.2004.832719"
"10.1109/IJCNN52387.2021.9534061","10.1016/S0893-6080(97)00011-7"
"10.1109/IJCNN52387.2021.9534061","10.1016/S0893-6080(97)00011-7"
"10.1109/IJCNN52387.2021.9534061","10.1109/JSTSP.2020.2983547"
"10.1145/3489517.3530443","10.1109/TCAD.2020.3013077"
"10.1109/ISCAS48785.2022.9937618","10.3389/fnins.2017.00682"
"10.3390/photonics9040217","10.1007/s11263-014-0788-3"
"10.3390/photonics9040217","10.1016/j.neucom.2015.07.086"
"10.3390/photonics9040217","10.1016/S0893-6080(97)00011-7"
"10.3390/photonics9040217","10.1109/TNNLS.2017.2726060"
"10.3390/photonics9040217","10.1109/JSTQE.2019.2927582"
"10.3390/photonics9040217","10.1016/j.neunet.2010.04.009"
"10.3390/photonics9040217","10.1016/j.neunet.2013.02.003"
"10.1049/el.2017.2219","10.1007/s11263-014-0788-3"
"10.1049/el.2017.2219","10.1049/el.2016.2645"
"10.4316/AECE.2012.02011","10.1016/j.neunet.2013.02.003"
"10.4316/AECE.2012.02011","10.1016/S0893-6080(97)00011-7"
"10.1109/JSTSP.2020.2983547","10.1162/NECO_a_00395"
"10.1109/JSTSP.2020.2983547","10.1016/j.neucom.2017.01.088"
"10.1109/JSTSP.2020.2983547","10.1016/j.neunet.2010.04.009"
"10.1109/JSTSP.2020.2983547","10.1016/j.neunet.2013.02.003"
"10.1109/JSTSP.2020.2983547","10.1007/978-3-319-70136-3_80"
"10.1088/1757-899X/366/1/012042","10.1016/j.neunet.2013.02.003"
"10.1016/j.asoc.2015.06.062","10.1016/j.neunet.2010.04.009"
"10.1016/j.asoc.2015.06.062","10.1016/j.neunet.2013.02.003"
"10.1016/j.neunet.2022.12.008","10.3389/fnins.2020.00119"
"10.1016/j.neunet.2022.12.008","10.1016/S0893-6080(97)00011-7"
"10.1016/j.neunet.2022.12.008","10.1109/ICCC.2019.00020"
"10.1016/j.neunet.2022.12.008","10.3389/fnins.2017.00682"
"10.1016/j.neunet.2022.12.008","10.1016/j.neunet.2020.02.011"
"10.1016/j.neunet.2022.12.008","10.1109/AICAS51828.2021.9458461"
"10.1016/j.neunet.2022.12.008","10.1162/neco_a_01086"
"10.1007/s12668-020-00778-2","10.3389/fnins.2016.00333"
"10.1109/IJCNN55064.2022.9892618","10.1109/IJCNN52387.2021.9533514"
"10.1109/LSP.2021.3059172","10.1007/s11263-014-0788-3"
"10.1109/LSP.2021.3059172","10.3389/fnins.2019.01420"
"10.1109/LSP.2021.3059172","10.1016/j.neucom.2017.01.088"
"10.1093/tse/tdac050","10.1109/TNNLS.2021.3071976"
"10.1093/tse/tdac050","10.1016/S0893-6080(97)00011-7"
"10.1093/tse/tdac050","10.1109/TNNLS.2017.2726060"
"10.1093/tse/tdac050","10.1016/j.neunet.2019.09.036"
"10.1093/tse/tdac050","10.1016/j.neunet.2020.02.011"
"10.1093/tse/tdac050","10.3389/fnins.2020.590164"
"10.1093/tse/tdac050","10.1162/neco_a_01086"
"10.1109/ICASSP43922.2022.9746375","10.1145/3079856.3080254"
"10.1109/ICASSP43922.2022.9746375","10.3389/fnins.2017.00682"
"10.1088/2634-4386/ac1cec","10.3389/fnins.2020.00119"
"10.1088/2634-4386/ac1cec","10.1007/s00521-018-3761-1"
"10.1088/2634-4386/ac1cec","10.1016/j.neunet.2019.09.036"
"10.1109/TNNLS.2013.2276056","10.1109/TNN.2004.832719"
"10.1109/TNNLS.2013.2276056","10.3389/fncom.2013.00077"
"10.1145/3316781.3317822","10.1016/S0893-6080(97)00011-7"
"10.1145/3316781.3317822","10.1016/j.neucom.2015.07.086"
"10.1145/3316781.3317822","10.1142/S0129065709002002"
"10.1145/3316781.3317822","10.1016/j.neucom.2016.09.093"
"10.1145/3316781.3317822","10.1016/j.neunet.2013.02.003"
"10.1145/3316781.3317822","10.1007/s11263-014-0788-3"
"10.1145/3316781.3317822","10.1016/S0893-6080(97)00011-7"
"10.1145/3316781.3317822","10.3389/fnins.2017.00682"
"10.1109/TBCAS.2019.2952714","10.1103/PhysRevE.69.021905"
"10.1007/978-3-319-26230-7_2","10.1109/TNN.2004.832719"
"10.5391/IJFIS.2021.21.4.317","10.1007/s11263-014-0788-3"
"10.5391/IJFIS.2021.21.4.317","10.1109/MSP.2019.2935234"
"10.5391/IJFIS.2021.21.4.317","10.3389/fnins.2020.00119"
"10.5391/IJFIS.2021.21.4.317","10.1016/S0893-6080(97)00011-7"
"10.5391/IJFIS.2021.21.4.317","10.3389/fnins.2017.00682"
"10.1080/17445760.2017.1399206","10.1016/j.neucom.2012.01.046"
"10.1109/icce-tw46550.2019.8991758","10.3389/fnins.2017.00682"
"10.3389/fnins.2022.877701","10.1109/TNNLS.2017.2726060"
"10.1109/ACCESS.2023.3264435","10.1109/TNN.2004.832719"
"10.1016/S0165-0270(98)00035-1","10.1016/0165-0270(90)90125-Y"
"10.1007/978-3-319-63309-1_4","10.1016/j.procs.2011.08.060"
"10.1007/978-3-319-63309-1_4","10.1142/S0129065709002002"
"10.1007/978-3-319-63309-1_4","10.1016/j.neunet.2010.04.009"
"10.1063/1.4935281","10.1142/S0129065709002002"
"10.1063/1.4935281","10.1587/elex.5.921"
"10.1063/1.4935281","10.1142/S0129065712500141"
"10.1063/1.4935281","10.1142/S0129065709002166"
"10.1063/1.4935281","10.1016/j.neunet.2007.12.009"
"10.1063/1.4935281","10.1109/IJCNN.2007.4371111"
"10.1142/S0129065718500132","10.1142/S0129065709002002"
"10.1142/S0129065718500132","10.1016/S0893-6080(97)00011-7"
"10.1142/S0129065718500132","10.1142/S0129065717500423"
"10.1142/S0129065718500132","10.1016/j.neunet.2007.12.009"
"10.1109/ICMLA.2007.16","10.1109/IJCNN.2004.1379956"
"10.1063/1.5124027","10.1038/s41586-018-0180-5"
"10.1063/1.5124027","10.1142/S0129065709002002"
"10.1063/1.5124027","10.1063/1.5090748"
"10.1063/1.5124027","10.1021/nl904092h"
"10.1063/1.5124027","10.1002/adma.201902761"
"10.1063/1.5124027","10.1021/acsnano.7b05726"
"10.1063/1.5124027","10.1038/nature23011"
"10.1063/1.5124027","10.1039/c6nr00476h"
"10.1063/1.5124027","10.1109/TED.2011.2147791"
"10.1063/1.5124027","10.1002/adma.201800195"
"10.1016/j.biosystems.2023.104972","10.1109/TNN.2004.832719"
"10.1016/j.biosystems.2023.104972","10.1162/artl_a_00314"
"10.1142/S0129065709002002","10.1016/S0893-6080(97)00011-7"
"10.1002/cta.2753","10.1109/TBCAS.2017.2759700"
"10.3390/electronics10121405","10.1109/ijcnn48605.2020.9206681"
"10.1134/S2635167622070175","10.1007/s12668-020-00778-2"
"10.1134/S2635167622070175","10.3389/fnins.2016.00333"
"10.1134/S2635167622070175","10.1145/3178454"
"10.1145/3583781.3590201","10.1016/S0893-6080(97)00011-7"
"10.1145/3583781.3590201","10.1038/s41598-021-91786-z"
"10.1145/3583781.3590201","10.1109/LSP.2021.3059172"
"10.1109/ACCESS.2021.3085216","10.1109/TNN.2004.832719"
"10.1166/jnn.2020.18772","10.1002/aelm.201600090"
"10.1166/jnn.2020.18772","10.1109/LED.2016.2570279"
"10.1142/S0129065709002166","10.1142/S0129065709002002"
"10.1142/S0129065709002166","10.1587/elex.5.921"
"10.3389/fncom.2015.00023","10.3389/fncom.2014.00123"
"10.1016/j.neunet.2023.09.011","10.1109/TNNLS.2017.2726060"
"10.1016/j.neunet.2023.09.011","10.1109/ISCAS.2018.8351295"
"10.1016/j.neunet.2023.09.011","10.3389/fnins.2017.00682"
"10.1016/j.neunet.2023.09.011","10.1109/ICIP46576.2022.9897692"
"10.1016/j.neunet.2023.09.011","10.1038/s42256-021-00311-4"
"10.1016/j.neunet.2023.09.011","10.1109/TCSII.2023.3277784"
"10.1016/j.neunet.2023.09.011","10.1162/neco_a_01086"
"10.1016/j.jneumeth.2004.11.013","10.1109/TNN.2004.832719"
"10.3934/dcdss.2020374","10.1371/journal.pcbi.1003258"
"10.3934/dcdss.2020374","10.1371/journal.pcbi.1004895"
"10.3390/pr9050733","10.1109/ACCESS.2019.2958895"
"10.3390/pr9050733","10.1142/S0129065718500132"
"10.1109/FUZZ-IEEE55066.2022.9882864","10.1016/S0893-6080(97)00011-7"
"10.1007/s00521-008-0187-1","10.1016/S0893-6080(97)00011-7"
"10.1007/978-3-319-46672-9_7","10.1016/j.neunet.2013.02.003"
"10.3389/fnins.2016.00508","10.1109/TNN.2004.832719"
"10.3389/fnins.2016.00508","10.1016/S0893-6080(97)00011-7"
"10.3389/fnins.2016.00508","10.1016/j.neucom.2007.08.025"
"10.1109/ICICTA.2009.13","10.1016/j.neucom.2007.08.025"
"10.1109/ICASSP43922.2022.9746630","10.1016/j.neucom.2016.08.087"
"10.1109/ICASSP43922.2022.9746630","10.1109/TNNLS.2017.2726060"
"10.1109/ICASSP43922.2022.9746630","10.3389/fnins.2020.590164"
"10.1109/ICASSP43922.2022.9746630","10.1162/neco_a_01086"
"10.1007/978-3-031-15934-3_43","10.1016/j.neunet.2019.09.036"
"10.1145/3357254.3357264","10.3389/fnins.2016.00508"
"10.1145/3357254.3357264","10.1016/S0893-6080(97)00011-7"
"10.1145/3357254.3357264","10.1142/S0129065709002002"
"10.1145/3357254.3357264","10.1016/S0893-6080(97)00011-7"
"10.1109/JSTQE.2019.2927582","10.1016/S0893-6080(97)00011-7"
"10.1109/JSTQE.2019.2927582","10.3389/fnins.2013.00118"
"10.1109/JSTQE.2019.2927582","10.1109/TNN.2004.832719"
"10.1117/12.808378","10.1016/j.neucom.2012.01.046"
"10.1007/s13042-021-01500-8","10.1007/s40042-021-00254-4"
"10.1007/s13042-021-01500-8","10.1109/TNNLS.2021.3071976"
"10.1007/s13042-021-01500-8","10.1142/S0129065709002002"
"10.1007/s13042-021-01500-8","10.2174/1574893615999200425230713"
"10.1007/s13042-021-01500-8","10.1016/j.neucom.2016.08.087"
"10.1007/s13042-021-01500-8","10.1016/S0893-6080(97)00011-7"
"10.1007/s13042-021-01500-8","10.1109/TNNLS.2017.2726060"
"10.1007/s13042-021-01500-8","10.1016/j.neunet.2019.09.036"
"10.1007/s13042-021-01500-8","10.1109/TNNLS.2018.2797801"
"10.1007/s13042-021-01500-8","10.1016/j.neunet.2020.02.011"
"10.1007/s13042-021-01500-8","10.1007/978-3-319-42294-7_8"
"10.1007/s13042-021-01500-8","10.1016/j.neunet.2013.02.003"
"10.1007/s10827-010-0288-6","10.1016/S0893-6080(97)00011-7"
"10.1007/s10827-010-0288-6","10.1162/neco_a_01086"
"10.1109/ISCAS48785.2022.9937662","10.1145/3297858.3304049"
"10.1109/ISCAS48785.2022.9937662","10.1038/s41928-019-0270-x"
"10.1109/ISCAS48785.2022.9937662","10.1109/TNNLS.2021.3071976"
"10.1109/ISCAS48785.2022.9937662","10.1109/TBCAS.2017.2759700"
"10.1109/ISCAS48785.2022.9937662","10.1109/TNNLS.2017.2726060"
"10.1109/ISCAS48785.2022.9937662","10.1109/dac18072.2020.9218505"
"10.1109/ISCAS48785.2022.9937662","10.1038/s41565-020-0655-z"
"10.1109/ISCAS48785.2022.9937662","10.1038/s42256-021-00311-4"
"10.1016/j.neunet.2009.08.010","10.1109/TNN.2004.832719"
"10.1109/ijcnn48605.2020.9206681","10.1088/1741-2560/13/5/051001"
"10.1109/ijcnn48605.2020.9206681","10.3389/fninf.2018.00089"
"10.1109/ijcnn48605.2020.9206681","10.3389/fnins.2016.00508"
"10.1109/ijcnn48605.2020.9206681","10.1016/S0893-6080(97)00011-7"
"10.2174/1574893615999200425230713","10.1145/3316781.3317822"
"10.2174/1574893615999200425230713","10.1109/ISCAS.2018.8351295"
"10.2174/1574893615999200425230713","10.3389/fnins.2017.00682"
