"paper_id","category","year","keywords","cited_by"
"10.1109/IOLTS59296.2023.10224892","MLAccelerator",2023,"systems applications approaches approach concentration reinforcement critical increasingly typically performance","0"
"10.1007/s11265-021-01722-7","MLAccelerator",2022,"detection specific monitoring automated saturation significant absence decrease extraction annotations","0"
"10.1145/2903150.2908078","MLAccelerator",2016,"applications computational heterogeneous accelerators significant data analytics computing resources process","0"
"10.1109/SCC49971.2021.00021","MLAccelerator",2021,"processing applications computing performance framework approaches increasing capabilities solutions intelligence","0"
"10.1145/3609108","MLAccelerator",2023,"objective performance scheduling reinforcement consumption specialized systems accelerators efficiency specific","0"
"10.1109/JETCAS.2018.2881461","MLAccelerator",2018,"scaling abstraction systems architectures concept perspective downscaling direction exponential promising","0"
"10.1109/TNS.2021.3084515","MLAccelerator",2021,"dynamics longitudinal control controller implementation performance radiation generated synchrotron emitted","0"
"10.1587/transinf.2022PAP0003","MLAccelerator",2022,"training consumption power computation processing applications systems detection perceptron practical","0"
"10.1177/09544062221148040","MLAccelerator",2023,"control friction engagement planning predictive proposed optimization trajectory respectively transmission","0"
"10.1109/mwscas48704.2020.9184573","MLAccelerator",2020,"performance security extensions traditional architectures computing components heterogeneous enhanced accelerators","0"
"10.1088/1748-0221/15/10/C10023","MLAccelerator",2020,"material experiments systems photomultipliers applications constraints accelerators generation particle colliders","0"
"10.1109/ISCA52012.2021.00051","MLAccelerator",2021,"performance analysis intermediate movements processing application natural network complicated complex","0"
"10.1109/MCSoC.2015.41","MLAccelerator",2015,"applications computations accelerate approach convolutional recognition network learning specific application","4"
"10.1109/HPCA53966.2022.00009","MLAccelerator",2022,"large implemented multiplication computing nascent learning computation propagation implementation minimization","0"
"10.1016/j.vlsi.2020.10.008","MLAccelerator",2021,"multicast accelerators communication proliferation targeting increasing allocation additional restrictions efficiency","0"
"10.1109/LCA.2019.2909870","MLAccelerator",2019,"processing routing efficiently interconnect accelerating applications expressions expression existing accelerators","1"
"10.1109/MWSCAS54063.2022.9859310","MLAccelerator",2022,"modulation conversion intensive compared integrated highlighting microcontroller achievements performance","0"
"10.3390/jlpea12040056","MLAccelerator",2022,"floating architecture multiplication accelerators learning vector architectures preferred designs improve","0"
"10.1145/3352460.3358322","MLAccelerator",2019,"automatically methodology constructed dissipation modeling presents dimensional pattern represented training","1"
"10.1109/DAC18074.2021.9586215","MLAccelerator",2021,"implementation functionality development focusing synthesis automation electronic commercial design expense","0"
"10.1109/IPDPS54959.2023.00074","MLAccelerator",2023,"computing workloads acceleration scalability productivity consumption accelerators innovative traditional heterogeneous","0"
"10.1021/acs.jctc.3c00234","MLAccelerator",2023,"molecular dynamics integration implementation simulations implemented semiempirical based approximation perturbation","0"
"10.1109/icassp40776.2020.9054326","MLAccelerator",2020,"processing mechanism convolutional compute application progressively accelerators targeting usually enable","0"
"10.1109/ICPR48806.2021.9411954","MLAccelerator",2021,"providing differentiation accelerators programming frameworks computing heterogeneous support performance native","0"
"10.1109/Cluster48925.2021.00062","MLAccelerator",2021,"data training computing complexity performance increasingly evolving compute suitable accelerators","0"
"10.1120/jacmp.v16i4.5363","MLAccelerator",2015,"imaging automatically automated paradigm data performed fully processed algorithms identify","0"
"10.1109/H2RC51942.2020.00010","MLAccelerator",2020,"service computing throughput drastically intensive expected increase energy specifically traditional","0"
"10.1088/1361-6560/ac5bfa","MLAccelerator",2022,"convolution mathematical objective measurements feasibility networks lateral artificial approach measurement","0"
"10.1109/ISQED54688.2022.9806279","MLAccelerator",2022,"computation performance applications opportunities systems heterogeneous present accelerator presents","0"
"10.1109/JPROC.2020.2976475","MLAccelerator",2020,"compression promising applications acceleration accelerators approaches improvement foreseeable general specific","17"
"10.1109/FPL57034.2022.00016","MLAccelerator",2022,"processing performance advances bottlenecks patterns application learning important analytics inefficiently","0"
"10.23919/date48585.2020.9116408","MLAccelerator",2020,"operations supporting computing reconfigurable accelerators architecture increasingly deployed efficiently support","0"
"10.1088/1742-6596/2438/1/012110","MLAccelerator",2023,"approaches reconstruction significant experiments particle overall computational multiplicities instance luminosities","0"
"10.1109/NEWCAS57931.2023.10198070","MLAccelerator",2023,"systems producing sampling defined multi impractical applications instrumentation locally sensing","0"
"10.1145/3431921","MLAccelerator",2021,"standard grouped precision linear describes basic algebra independent processed operations","0"
"10.1117/12.2500795","MLAccelerator",2018,"processing clustering outliers objects mining similar computations computing environments efficient","0"
"10.1016/j.neucom.2021.02.030","MLAccelerator",2021,"functions activation performance architectures importance computationally efficient linearities network support","0"
"10.1109/PAC.2017.37","MLAccelerator",2017,"system discrimination enhancement critical active usage devices network resources leverages","0"
"10.3233/FAIA200730","MLAccelerator",2020,"prediction training partition regression generation ability difference proposed clustering regressor","0"
"10.1109/JPROC.2022.3218057","MLAccelerator",2023,"computing technology intensive performance associated progress closely saturation scaling advanced","0"
"10.1109/TPDS.2023.3279255","MLAccelerator",2023,"models efficient training communication scalability parallelism applications generalized utilized linear","0"
"10.1109/JIOT.2022.3191717","MLAccelerator",2022,"computing flexibility core applications constrained efficiency inference pruning proposed compared","0"
"10.1109/MCHPC49590.2019.00012","MLAccelerator",2019,"performance computing multiplication primitive generalized analysis currently optimized proposed algorithms","0"
"10.7717/peerj-cs.880","MLAccelerator",2022,"core additive interpretation based theoretic predictions computationally calculation intractable general","0"
"10.1016/j.cose.2023.103196","MLAccelerator",2023,"supply effectiveness fabrication substantial testing semiconductor globally presence entities concerns","0"
"10.1109/icnp49622.2020.9259361","MLAccelerator",2020,"framework applications require network utilization spatial interference capabilities compute responsive","0"
"10.1109/TCAD.2019.2930577","MLAccelerator",2020,"achieve network models efficiency optimizations performance throughput s convolutional artificial","3"
"10.1109/DSD57027.2022.00021","MLAccelerator",2022,"advances learning vision networks prevalent convolutional classification approaches detection traditional","0"
"10.3390/s22103841","MLAccelerator",2022,"efficiency flexibility optimization minimization networks access extension computation implementation applications","0"
"10.1109/TCAD.2020.2995347","MLAccelerator",2021,"practical manipulation recognition applications accelerators translation vision implications exploring focuses","1"
"10.1145/3570928","MLAccelerator",2023,"convolutions optimizations convolutional cnns complex architecture integration pipelined acceleration networks","0"
"10.1109/SoutheastCon48659.2022.9763979","MLAccelerator",2022,"convolutional implementation implement classification utility frameworks optimized application implemented advanced","0"
"10.1109/JSSC.2019.2963005","MLAccelerator",2020,"computing e.g. general accelerators efficiency applications exploration emerging scaling technology","0"
"10.1016/j.sysarc.2022.102507","MLAccelerator",2022,"systems computing efficient circuits performance generate networks resource process demonstrated","0"
"10.1145/3123939.3123982","MLAccelerator",2017,"parallel computations multiplication amenable architectures parallelism making individual efficiency inefficiency","11"
"10.1017/hpl.2023.1","MLAccelerator",2023,"detection applications optical plasma classification artificial performance resulted efficiently objects","1"
"10.3390/s20082322","MLAccelerator",2020,"dynamics reconfigurable features leading immobility mortality morbidity result imperative detection","0"
"10.1109/IPDPSW55747.2022.00012","MLAccelerator",2022,"representations applications common including scientific types storing efficiencies data values","0"
"10.1109/FCCM53951.2022.9786107","MLAccelerator",2022,"implementations accelerators form information parameters power frameworks conditions specialized network","0"
"10.1109/TCSI.2017.2757036","MLAccelerator",2018,"classification recognition convolutional computational implementations dramatically considering importance systems specific","4"
"10.1109/IPDPSW.2019.00068","MLAccelerator",2019,"performance modelling selection accelerators building analytical computing practical computation appropriate","0"
"10.1109/TCSVT.2021.3059229","MLAccelerator",2022,"application timing dynamically frequency performance accelerator compression scaling causing voltage","1"
"10.1109/ASAP.2019.00-27","MLAccelerator",2019,"configurations traditional environments efficiency improving computing virtualization alternative maintainability infrastructure","0"
"10.1002/mp.14544","MLAccelerator",2020,"optimization modulated contours reinforcement simplified","0"
"10.1145/3559009.3569670","MLAccelerator",2022,"training large analyzing non graph algorithms neural especially challenging efficient","0"
"10.1109/ACCESS.2020.2977496","MLAccelerator",2020,"devices applications cores processors heterogeneous learning scheduling core consider consumption","0"
"10.1007/s11265-020-01632-0","MLAccelerator",2021,"architecture applications cnns convolution work improvement performance convolutional recognition vision","0"
"10.1109/MWSCAS47672.2021.9531708","MLAccelerator",2021,"architecture computational optimization present electrocardiograms detection fibrillation technology computationally components","0"
"10.3390/photonics9020075","MLAccelerator",2022,"photonics components research modeling applications scientific intelligence techniques efficiency inverse","0"
"10.1109/DSD57027.2022.00066","MLAccelerator",2022,"execution framework abstraction programming development frameworks deployment learning facilitate accelerators","0"
"10.1145/3579856.3582827","MLAccelerator",2023,"detection learning different perturbations predictions changes vulnerable model consequences critical","0"
"10.1007/s13042-021-01484-5","MLAccelerator",2022,"reasoning data descending representative intelligent learning works multiple intelligence consist","0"
"10.1109/TPDS.2021.3079202","MLAccelerator",2022,"utilization resource interference profiling accelerators leveraged execution accelerate training throughput","0"
"10.1109/ACCESS.2022.3214312","MLAccelerator",2022,"complex application constraints architecture architectures system computationally vulnerable adversarial attacks","0"
"10.1109/IJCNN55064.2022.9892222","MLAccelerator",2022,"performance models fundamental building model constrained efficiency resource execution devices","0"
"10.1016/j.net.2021.01.012","MLAccelerator",2021,"radiation detection systems reproduction accelerators related facilities interfaces communication malfunctions","0"
"10.1016/j.snb.2023.133942","MLAccelerator",2023,"characteristics extensive variable sensing specific developing multi optimization sensor developed","0"
"10.1109/JLT.2022.3215590","MLAccelerator",2023,"technology communications systems optical applications communication unregulated conventional interference frequency","0"
"10.1109/HPCA56546.2023.10070943","MLAccelerator",2023,"inference consumption significantly power management efficiency different scaling approach computational","0"
"10.1007/s11280-020-00778-y","MLAccelerator",2021,"detection learning performance standard processing systems framework limited based compared","0"
"10.1145/3545008.3545067","MLAccelerator",2022,"classification bioinformatics optimization application including identification primarily improving applications","0"
"10.1109/ACCESS.2022.3147727","MLAccelerator",2022,"physical positions ions important computationally complex approaches demanding convolutional functions","1"
"10.1109/ACCESS.2023.3307136","MLAccelerator",2023,"system leaves control ground automatic implemented recognize training model recognition","0"
"10.1109/JETCAS.2018.2852701","MLAccelerator",2018,"computing increasingly efficient methodology precision complexity computational capabilities increased alternative","1"
"10.3389/fonc.2022.909402","MLAccelerator",2022,"patients radiation evaluated treated fraction related fractions median range rate","0"
"10.1109/synchroinfo49631.2020.9166067","MLAccelerator",2020,"performance network neural use processing dataset studies trained increase proposed","0"
"10.1109/ICCD.2018.00086","MLAccelerator",2018,"performance management systems thermal variation placement presence accelerators superior growing","0"
"10.1145/3194554.3194559","MLAccelerator",2018,"parallel architecture scalable iterative computation statistical analytic information conventional stochastic","0"
"10.1109/icrc.2019.8914709","MLAccelerator",2019,"computing systems computational resistive solution switching complexity solving amplifiers investigate","0"
"10.1145/3131885.3131937","MLAccelerator",2017,"function models convolutional networks neural cnns computational classification systems robustness","0"
"10.1109/JSSC.2020.2968800","MLAccelerator",2020,"interfaces consumption significantly ubiquitous triggered devices active primary power interfacing","1"
"10.1109/JSSC.2018.2880918","MLAccelerator",2019,"convolutional computation capability efficient static weights filter cell based array","9"
"10.1109/TNNLS.2021.3110728","MLAccelerator",2023,"computation deconvolution requirement efficiency design generative continuous making breakthroughs learning","0"
"10.1109/ISCAS51556.2021.9401133","MLAccelerator",2021,"compression proposed feature activations convolutional networks cnns learning designed consumption","0"
"10.1109/MIC.2022.3217423","MLAccelerator",2023,"computing components processing simulation capabilities performance convergence computational effectively technologies","0"
"10.1109/dft.2019.8875314","MLAccelerator",2019,"critical computational requirements learning currently algorithms widely neural convolutional particular","0"
"10.1109/LASCAS53948.2022.9789055","MLAccelerator",2022,"approximations providing advanced architectures established approach computing interplay approximation targeting","0"
"10.3390/app12157801","MLAccelerator",2022,"vision implementation performance detection optical tracking optimization strategies increasingly leveraged","0"
"10.1088/1748-0221/15/05/P05009","MLAccelerator",2020,"optimization simulations approach computationally intensive performing requirements bayesian process identification","0"
"10.1088/1361-6560/ac594d","MLAccelerator",2022,"approach ionization measurement measurements processed particular validated 3d field objective","0"
"10.1109/JETCAS.2018.2829522","MLAccelerator",2018,"efficient architecture proposed simulations convolutional presents throughput movement associated techniques","6"
"10.1016/j.mee.2015.01.018","MLAccelerator",2015,"computing detection system iterative practical detecting calculation accumulation module circuit","0"
"10.1063/1.4954111","MLAccelerator",2016,"dosimetry large small occlusion gradients electronic lateral precision techniques treatment","0"
"10.1007/978-3-030-96993-6_39","MLAccelerator",2022,"development technology processes conditions related competition intelligence limitations developing conceptual","0"
"10.1080/15472450.2023.2205018","MLAccelerator",2023,"detection recognition solution critical light accurate convolutional combining techniques integrates","0"
"10.1109/ASAP49362.2020.00032","MLAccelerator",2020,"functions objectives function infrastructures heterogeneous presents compute accessibility abstracting","1"
"10.1016/j.sysarc.2022.102604","MLAccelerator",2022,"quantized weights modern computation multiplications unique requirements products provides energy","0"
"10.1109/LCA.2022.3202016","MLAccelerator",2022,"resources architecture multi framework generation design accelerator development flexibility designing","0"
"10.1109/TIFS.2021.3106169","MLAccelerator",2021,"models development applications extensively developed companies structure considered performance parameters","3"
"10.1109/HPEC49654.2021.9622851","MLAccelerator",2021,"system structures compared decomposition applications essential including learning computations computationally","0"
"10.1109/TCSI.2022.3208755","MLAccelerator",2023,"processing throughput design proposed computation acceleration operations solution parallel dissipation","0"
"10.1109/JSSC.2020.2992886","MLAccelerator",2020,"computing macro capacitive efficiency presents memory article acceleration activations peripherals","2"
"10.1109/TCAD.2021.3056337","MLAccelerator",2022,"multipliers multiplier performance applications provide utilization reduction processing operations multiplication","1"
"10.1109/ghtc46095.2019.9033125","MLAccelerator",2019,"detection visually impaired touching hearing heavily identifying objects vision senses","0"
"10.1109/aicas48895.2020.9073792","MLAccelerator",2020,"applications application framework simulation performance conjunction alternative specific compute processing","0"
"10.1007/978-3-030-29611-7_1","MLAccelerator",2019,"efficiency instructions specific architecture extended convolutional recognition classification significant particularly","1"
"10.1016/j.future.2023.07.002","MLAccelerator",2023,"enabling operations multiplication respectively increasing inference interest training backpropagation requirements","0"
"10.3390/app131810526","MLAccelerator",2023,"compression processing applications computing consumption intensive experienced learning resulting stability","0"
"10.1109/FCCM51124.2021.00010","MLAccelerator",2021,"accelerators compilation approaches network development computing application artificial networks important","1"
"10.1109/LMAG.2019.2929484","MLAccelerator",2019,"accelerators stochastic owing thermal attention correlation magnetization associated stabilizes direction","1"
"10.1002/mp.16212","MLAccelerator",2023,"measurements data commissioning predicting potential collection network radiation large treatment","0"
"10.1016/j.jpdc.2018.04.014","MLAccelerator",2018,"cryptosystems performance computational learning implementation parallel potential applications construction resistance","0"
"10.1109/FCCM53951.2022.9786159","MLAccelerator",2022,"similarity operations embeddings accelerator computing relevant representation embedding processing data","0"
"10.1109/PMBS54543.2021.00007","MLAccelerator",2021,"performance systems emerging approach efficiency transformational exploration combining generation scientific","0"
"10.1007/978-3-031-15919-0_5","MLAccelerator",2022,"pruning robustness computation hinders critical vulnerability drawbacks networks limited researchers","0"
"10.1145/3508352.3561113","MLAccelerator",2022,"configurations planning trajectory collision aims applications manipulation navigation fundamentally autonomous","0"
"10.1515/nanoph-2022-0294","MLAccelerator",2022,"optical integrated components systems processing multiplication stable direction light signal","0"
"10.1145/3307650.3322214","MLAccelerator",2019,"networks reasoning large inference researchers attention previous especially capability continuously","5"
"10.1145/3393668","MLAccelerator",2020,"efficiency increasing general critical applications multiplication accelerators degradation inference variable","3"
"10.1109/PACT52795.2021.00020","MLAccelerator",2021,"iteration convolution networks different propose prediction model increasing deepening larger","0"
"10.1109/TNS.2021.3087100","MLAccelerator",2021,"radiation compression application implementation significant capabilities systems advances decisions transmission","1"
"10.1109/VLSID2022.2022.00038","MLAccelerator",2022,"architecture resource mapping validation predictor requirements convolutional implementing efficiency increasingly","0"
"10.1145/3404397.3404468","MLAccelerator",2020,"models limitations extent parallel demonstrated segmentation semantic vision application important","0"
"10.1145/3470496.3533044","MLAccelerator",2022,"clusters consisting complex accelerators specific storing responsible data training constrains","0"
"10.1063/4.0000060","MLAccelerator",2021,"particles experimental simulated dataset structural particle identification background datasets modified","0"
"10.1016/j.forsciint.2022.111216","MLAccelerator",2022,"analytical coordinated applications international research classification particular analysis emission particle","0"
"10.3390/en15051602","MLAccelerator",2022,"consumption factors aspects environment perspectives important underestimation impacts fuel marketing","0"
"10.1145/3269985","MLAccelerator",2018,"computation applications multiplication simulation underlies computational constrained platforms require existing","0"
"10.1109/ISPASS57527.2023.00037","MLAccelerator",2023,"training models process efficient different communication parallelisms literature multitude interest","0"
"10.1109/TCSVT.2018.2867499","MLAccelerator",2019,"alignment implementation initialization relatively approaches alleviating complexity computational processing requirements","0"
"10.1142/S0218126621500626","MLAccelerator",2021,"application different methodology computational processing accelerators mining potentially computation efficiency","0"
"10.1109/TNANO.2023.3269946","MLAccelerator",2023,"based operation proposed variation classification network dataset accuracy computation operations","0"
"10.1109/TVLSI.2021.3120296","MLAccelerator",2021,"inference models traditional locations architectures processed information demonstrated availability networks","0"
"10.1109/JETCAS.2021.3074608","MLAccelerator",2021,"information network sensitive instances utilization simultaneously independent multiple exploring locating","3"
"10.1007/978-3-030-28596-8_18","MLAccelerator",2019,"numerical performance modification specify task tasks code decomposition evaluation computation","0"
"10.1109/FPL.2019.00033","MLAccelerator",2019,"inference bayesian sampling distribution variables separation knowledge application conclusions computing","2"
"10.1109/FPT.2018.00016","MLAccelerator",2018,"networks discriminator respective convolution architecture generative implemented perform compete","0"
"10.1109/TNS.2017.2687981","MLAccelerator",2017,"facilities control accelerating systems frequency electron technology presently accelerator operated","0"
"10.1016/j.jpdc.2019.08.009","MLAccelerator",2019,"implementing feasibility specialized inherent cortical hierarchical current temporal understanding basis","0"
"10.1145/3603504","MLAccelerator",2023,"compute processing applications propose providing implemented extensive modifying access convert","0"
"10.1109/CCGrid49817.2020.00-13","MLAccelerator",2020,"computing programming artificial enable models learning applications cognitive ability efficiently","1"
"10.1109/VLSI-SOC46417.2020.9344086","MLAccelerator",2020,"compute applications performance networks allocation intensive transport technique accelerating adoption","1"
"10.1109/ICDCS.2018.00130","MLAccelerator",2018,"computing model inception architecture forties dominant concept central processing program","1"
"10.1103/PhysRevAccelBeams.26.022801","MLAccelerator",2023,"beamline emittance experiment actuated selectively independently collimator particle variable conjunction","0"
"10.1145/3404397.3404426","MLAccelerator",2020,"computation implementations performance optimizations analysis clustering frequently algorithms means generalized","0"
"10.1109/TETC.2023.3261748","MLAccelerator",2023,"inference content implementation classification tools data powerful decision accelerating applications","0"
"10.1016/j.ijar.2023.109039","MLAccelerator",2023,"reduction selection attribute computational inconsistent mining learning interpretable implementation generation","0"
"10.1109/TCSI.2021.3122278","MLAccelerator",2021,"computing parameters applications specifically operations intensive integration performance significant potential","2"
"10.1016/B978-0-12-818597-1.50023-0","MLAccelerator",2019,"modeling effective significant innovation approaches designing methodology computing accelerators foundations","0"
"10.1109/vdat50263.2020.9190415","MLAccelerator",2020,"reconfiguration profiling implementation obtaining desirable specifications bioinformatics technological complex recognition","0"
"10.1103/PhysRevAccelBeams.25.064402","MLAccelerator",2022,"injector accelerator superconducting facility experiments effects generated particular correctors investigated","0"
"10.1109/iccad45719.2019.8942103","MLAccelerator",2019,"computation decomposition performance design evaluate dimensional engineering mathematical solving advancement","1"
"10.1109/3PGCIC.2014.86","MLAccelerator",2014,"infrastructure intrusion applications measurements characterize injections constraints computing limitation capabilities","0"
"10.1109/FCCM51124.2021.00019","MLAccelerator",2021,"characteristics performance profiling commercially scalable available product fpgas applications accelerating","0"
"10.3233/APC200058","MLAccelerator",2020,"processing calculations operations structure dimensional electronic multiplications determination scaling efficient","0"
"10.1038/s41598-021-82473-0","MLAccelerator",2021,"electron radiation experimental applications dynamics critical information brightness example laser","5"
"10.1109/TrustCom.2016.334","MLAccelerator",2016,"detection techniques statistical extraction public health important care remain different","0"
"10.1002/acm2.13639","MLAccelerator",2022,"pretreatment prediction parameters analysis validation validated indices comparing modulated quantifying","0"
"10.1109/IOLTS59296.2023.10224874","MLAccelerator",2023,"identification increasing environment operation systems paramount classification integrated presents specific","0"
"10.1109/FCCM48280.2020.00027","MLAccelerator",2020,"processing expressions application learning natural accelerators increasing accelerated designing comprehensive","1"
"10.1109/TC.2018.2879434","MLAccelerator",2019,"performance instruction instructions accelerators processor dynamically reduction application execution solving","4"
"10.1007/s11265-019-01453-w","MLAccelerator",2020,"learning hardware inference connected fully convolutional classification applications significant networks","0"
"10.3390/app11041519","MLAccelerator",2021,"localisation system correlation instantaneous performance compression environments present biologically structures","0"
"10.1145/3418498","MLAccelerator",2021,"communication placement systems placements providing fabrication reasonable capable performance portion","1"
"10.1007/s11265-020-01549-8","MLAccelerator",2020,"external performance sequences lstm data memory classifications recognition processing","1"
"10.1145/3183351","MLAccelerator",2018,"deployment separation architecture power recognition vision deployments revolutionized learning different","1"
"10.1029/2023MS003619","MLAccelerator",2023,"computational simulations simulate stratocumulus regulating concentrations especially mediating changes relatively","0"
"10.1109/TED.2022.3231570","MLAccelerator",2023,"integration application dimensional compute accelerators heterogeneous alternative resistive static conductance","0"
"10.1145/3503222.3507774","MLAccelerator",2022,"significantly increased provides architecture parallel utilization challenging controller performance mapping","0"
"10.1145/3528425.3529099","MLAccelerator",2022,"support accelerating necessitates adoption standard existing implementations typically devices","0"
"10.1109/IPDPSW55747.2022.00208","MLAccelerator",2022,"infrastructure resources systems accelerating enabling application visualization learning intelligence individual","0"
"10.3390/s23125701","MLAccelerator",2023,"classification recognition network systems significant efficiency applications communications human machine","0"
"10.1145/3352460.3358291","MLAccelerator",2019,"architecture cnns imbalance respectively performs sparse convolutional processing networks emerging","14"
"10.1109/EAIT.2014.58","MLAccelerator",2014,"consumption utilization monitoring power performance systems efficient building comprising components","0"
"10.1109/ACCESS.2018.2849572","MLAccelerator",2018,"environments complex proposed experiments general industries constraints unable availability extreme","1"
"10.1145/3508352.3549341","MLAccelerator",2022,"specification interface components component communication refinement composition properties accelerators t","0"
"10.1109/IPDPS54959.2023.00084","MLAccelerator",2023,"implementation applications hardware cluster components computing protection potential solution gaining","0"
"10.1109/PDSW51947.2020.00010","MLAccelerator",2020,"accelerators applications system device data buffer systems accelerate parts simulations","0"
"10.1109/ccaaw.2019.8904886","MLAccelerator",2019,"environments approaches historically communications intelligence support computational requirements implement techniques","0"
"10.1002/aisy.202000115","MLAccelerator",2020,"computing processing communication conventional applications extensively parallelization shifting concepts eliminate","10"
"10.1080/10298436.2023.2176494","MLAccelerator",2023,"engineering optimisation proposed transportation particularly determination pavement materials measure modulus","0"
"10.1109/ICDCS57875.2023.00023","MLAccelerator",2023,"accelerators complex recognition processing increasingly ability complexity acceptable larger training","0"
"10.1109/ISLPED52811.2021.9502492","MLAccelerator",2021,"accuracy non technologies r accelerators efficient based building computations introduce","1"
"10.1109/ACCESS.2020.3005286","MLAccelerator",2020,"quantization parameters techniques significantly networks different retraining require technique applications","1"
"10.1145/3310273.3323438","MLAccelerator",2019,"approaches different learning areas techniques initiative considered separate typically hardware","0"
"10.1109/TCAD.2020.3013077","MLAccelerator",2020,"demonstrate activation classification direction adversarial perturbations vulnerabilities networks causing","1"
"10.1109/ACCESS.2021.3098730","MLAccelerator",2021,"representation implementations requirements precision performance computational constrained complexity systems proposing","0"
"10.1063/1.5055860","MLAccelerator",2019,"terminal computing probabilistic standard emerging technology concept implementations stochastic learning","8"
"10.1109/ACCESS.2020.3030562","MLAccelerator",2020,"detection proposed applications data application properties computations identification framework average","0"
"10.1145/3410463.3414627","MLAccelerator",2020,"applications increasingly scaling remaining performance particularly structures frequently involving present","0"
"10.1109/CLOUD55607.2022.00068","MLAccelerator",2022,"applications training throughput resources allocation effective domains learning applied different","0"
"10.1088/1361-6560/ab7630","MLAccelerator",2020,"learning framework radiation present calculations collimator underlying parameters linear calculated","0"
"10.1109/HPCA47549.2020.00051","MLAccelerator",2020,"routing performance processing detection computing inference recognition successes achieved complex","4"
"10.1109/TC.2021.3056929","MLAccelerator",2021,"processing routing execution computing optimizations design increasingly complicated increases demand","1"
"10.1007/s00521-021-06752-7","MLAccelerator",2022,"quantization computational inference partial degradation accuracy complexity compression indicated effects","0"
"10.1080/00036846.2020.1834501","MLAccelerator",2021,"environmental increasing effectively potential governments elements environmentally investing socially responsible","0"
"10.1007/s11227-019-03072-5","MLAccelerator",2020,"processing applications application performance elements increasing addressing solutions growing capabilities","0"
"10.1109/MEMEA54994.2022.9856509","MLAccelerator",2022,"model training monitoring employing automatic device proposes inference network automatically","0"
"10.1109/atsip49331.2020.9231748","MLAccelerator",2020,"performance processing computing powerful consuming consumption high interesting genomics analysis","0"
"10.1145/3352460.3358305","MLAccelerator",2019,"recognition applications processing vision learning intermediate compute primarily intensive communicated","1"
"10.1109/IOLTS59296.2023.10224864","MLAccelerator",2023,"localization microprocessor computing complexity comprehensive accelerated challenging complex environments reasonable","0"
"10.1038/s41566-022-01020-z","MLAccelerator",2022,"integrated photonic calibrating demonstrate programmable applications control findings","1"
"10.1109/TETC.2021.3050989","MLAccelerator",2022,"multiplication inferences predictions references compared convolutional approximate networks underlying efficiently","0"
"10.1007/s11265-019-01466-5","MLAccelerator",2020,"estimation quality algorithm implementation consumption performance rendering accelerators devices hardware","0"
"10.1016/j.parco.2022.102920","MLAccelerator",2022,"structure initio molecular electronic dynamics potentials methods reachable learning network","0"
"10.1007/s11265-021-01695-7","MLAccelerator",2021,"heterogeneous performance functions resource function infrastructures presents abstracting functionality infrastructure","0"
"10.1109/SC41405.2020.00044","MLAccelerator",2020,"simulation environment portability productivity applications traditionally presenting specific including integrated","0"
"10.1109/TCSI.2022.3206262","MLAccelerator",2022,"respectively comparison reduction consisting components elements multiplier functioning configurations extensive","0"
"10.1109/ISVLSI51109.2021.00058","MLAccelerator",2021,"systems security increasing devices computing utilization growing market number existing","0"
"10.1145/3470496.3533040","MLAccelerator",2022,"architecture implemented development flexibility workloads implements processing introduce paradigm called","0"
"10.1016/j.micpro.2023.104845","MLAccelerator",2023,"critical verification significant innovative learning network designs related applications pervasive","0"
"10.1109/icecs46596.2019.8964820","MLAccelerator",2019,"efficiency performance floating power precision operating compute growing demand computing","0"
"10.1109/ACCESS.2020.3017211","MLAccelerator",2020,"reduce position activation successfully techniques vision problems computer computation accelerators","0"
"10.1007/978-3-030-81641-4_15","MLAccelerator",2021,"compute applications performance allocation intensive transport technique accelerating adoption learning","0"
"10.1109/CLUSTER.2018.00042","MLAccelerator",2018,"applications application computation computing processing increasing systems accelerators heterogeneous increasingly","0"
"10.3389/fams.2022.1036711","MLAccelerator",2022,"computing performance optimizers classical assimilation differential equations partial computational accelerators","0"
"10.1038/s41566-023-01313-x","MLAccelerator",2023,"implementations processing dimensional accelerators developments electronic based exponentially computational approaches","0"
"10.1145/3505170.3506731","MLAccelerator",2022,"interaction physical information designs typical achieving essential quality results functionality","0"
"10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00124","MLAccelerator",2019,"driving attention inertial designed collecting mounted subjects simulator detection indicator","0"
"10.1109/TCAD.2021.3099084","MLAccelerator",2022,"detection control backup performance storage evaluations causes important financial immediate","0"
"10.1109/SMARTCOMP52413.2021.00032","MLAccelerator",2021,"inference models applications implemented accelerated prediction compare additional application practical","0"
"10.3389/fphy.2022.937972","MLAccelerator",2022,"experiments measurements inference comparable inertial conditions environment measuring contrast sections","0"
"10.1109/JXCDC.2022.3177588","MLAccelerator",2022,"representing predictions probabilistic control central computation distributions considerations bayesian generation","0"
"10.1109/TNNLS.2021.3138056","MLAccelerator",2023,"inference efficiency performance framework external dynamic networks parameter constrained accesses","0"
"10.1002/acm2.12917","MLAccelerator",2020,"predictive control performance accuracy integrated statistical preventative prediction parameters model","0"
"10.1016/j.eng.2022.06.011","MLAccelerator",2022,"compositional sequestration bayesian simulator optimization geological work models supports objective","0"
"10.1145/3209280.3209538","MLAccelerator",2018,"systems contemporary readable optical document recognition traditionally documents tesseract usually","0"
