,paper_id,keyword
20440,10.1109/ISCA45697.2020.00083,Accelerator
20441,10.1109/ISCA45697.2020.00083,processor architecture
20442,10.1109/ISCA45697.2020.00083,FPGA
20443,10.1109/ISCA45697.2020.00083,machine learning
20444,10.1109/ISCA45697.2020.00083,neural
20445,10.1109/ISCA45697.2020.00083,network
20446,10.1109/ISCA45697.2020.00083,deep learning
20447,10.1109/FPL50879.2020.00058,Neural Networks
20448,10.1109/FPL50879.2020.00058,Machine Learning
20449,10.1109/FPL50879.2020.00058,Autotuning
20450,10.1109/FPL50879.2020.00058,FPGA
20451,10.1109/FPL50879.2020.00058,Transprecision
20452,10.1109/FPL50879.2020.00058,Computing
20453,10.1109/FPL50879.2020.00058,Tensor Accelerator
20454,10.1109/FPL50879.2020.00058,ID NEURAL-NETWORK
20455,10.1088/1748-0221/18/04/P04010,Accelerator Applications
20456,10.1088/1748-0221/18/04/P04010,Accelerator modelling and simulations
20457,10.1088/1748-0221/18/04/P04010,(multi-particle dynamics
20458,10.1088/1748-0221/18/04/P04010,single-particle dynamics)
20459,10.1088/1748-0221/18/04/P04010,Analysis and
20460,10.1088/1748-0221/18/04/P04010,statistical methods
20461,10.1145/3503222.3507767,machine learning
20462,10.1145/3503222.3507767,tensor processing unit
20463,10.1145/3503222.3507767,hardware-software code-sign;
20464,10.1145/3503222.3507767,design space exploration
20465,10.1145/3503222.3507767,operation fusion
20466,10.1145/3503222.3507767,ID PERFORMANCE
20467,10.1145/3503222.3507767,SCALE
20468,10.3390/s23094297,machine learning
20469,10.3390/s23094297,deep learning
20470,10.3390/s23094297,accelerators
20471,10.3390/s23094297,power-intent
20472,10.3390/s23094297,systolic
20473,10.3390/s23094297,arrays
20474,10.3390/s23094297,ID ENERGY
20475,10.1109/TCAD.2022.3197540,Hardware
20476,10.1109/TCAD.2022.3197540,Neural networks
20477,10.1109/TCAD.2022.3197540,Deep learning
20478,10.1109/TCAD.2022.3197540,Training
20479,10.1109/TCAD.2022.3197540,Reliability;
20480,10.1109/TCAD.2022.3197540,Systolic arrays
20481,10.1109/TCAD.2022.3197540,Circuit faults
20482,10.1109/TCAD.2022.3197540,Deep learning hardware
20483,10.1109/TCAD.2022.3197540,fault
20484,10.1109/TCAD.2022.3197540,tolerance
20485,10.1109/TCAD.2022.3197540,semiconductor defects
20486,10.1109/TCAD.2022.3197540,semiconductor yield improvement
20487,10.1109/TCAD.2022.3197540,ID FAULT TOLERANCE
20488,10.1109/TNANO.2017.2732698,RRAM computing
20489,10.1109/TNANO.2017.2732698,tensorized neural network (TNN)
20490,10.1109/TNANO.2017.2732698,three-dimensional (3-D)
20491,10.1109/TNANO.2017.2732698,accelerator
20492,10.1109/TNANO.2017.2732698,ID MACHINE
20493,10.1109/TNANO.2017.2732698,MEMORY
20494,10.1109/ICCD56317.2022.00087,Hyperdimensional Computing
20495,10.1109/ICCD56317.2022.00087,Graph-based Machine Learning;
20496,10.1109/ICCD56317.2022.00087,Processing-in-memory
20497,10.1109/ICCD56317.2022.00087,FeFET
20498,10.1016/j.sysarc.2019.101635,Review
20499,10.1016/j.sysarc.2019.101635,GPU
20500,10.1016/j.sysarc.2019.101635,Hardware architecture for deep learning
20501,10.1016/j.sysarc.2019.101635,Accelerator;
20502,10.1016/j.sysarc.2019.101635,Distributed training
20503,10.1016/j.sysarc.2019.101635,Parameter server
20504,10.1016/j.sysarc.2019.101635,Allreduce
20505,10.1016/j.sysarc.2019.101635,Pruning
20506,10.1016/j.sysarc.2019.101635,Tiling
20507,10.1109/ICWS.2016.91,Services-oriented Architecture
20508,10.1109/ICWS.2016.91,Deep Learning
20509,10.1109/ICWS.2016.91,neural network;
20510,10.1109/ICWS.2016.91,accelerator
20511,10.1109/IV48863.2021.9575141,radio frequency
20512,10.1109/IV48863.2021.9575141,machine learning
20513,10.1109/IV48863.2021.9575141,convolution neural network (CNN);
20514,10.1109/IV48863.2021.9575141,quantization
20515,10.1109/IV48863.2021.9575141,accelerator
20516,10.1109/IV48863.2021.9575141,ID RADIO
20517,10.1109/MLHPC54614.2021.00014,deep learning
20518,10.1109/MLHPC54614.2021.00014,cognitive simulation
20519,10.1109/MLHPC54614.2021.00014,surrogate models
20520,10.1109/MLHPC54614.2021.00014,accelerator
20521,10.1109/MLHPC54614.2021.00014,performance
20522,10.1109/IMS19712.2021.9574932,radio frequency
20523,10.1109/IMS19712.2021.9574932,machine learning
20524,10.1109/IMS19712.2021.9574932,convolution neural network (CNN);
20525,10.1109/IMS19712.2021.9574932,quantization
20526,10.1109/IMS19712.2021.9574932,accelerator
20527,10.1109/IMS19712.2021.9574932,ID RADIO
20528,10.1016/j.nima.2016.04.099,Classification
20529,10.1016/j.nima.2016.04.099,Electrical discharges
20530,10.1016/j.nima.2016.04.099,Fuzzy Logic
20531,10.1016/j.nima.2016.04.099,High voltage (HV);
20532,10.1016/j.nima.2016.04.099,LSSVM
20533,10.1016/j.nima.2016.04.099,Neural
20534,10.1016/j.nima.2016.04.099,Network
20535,10.1016/j.nima.2016.04.099,ID DYNAMITRON ACCELERATORS
20536,10.1109/HPEC55821.2022.9926331,Machine learning
20537,10.1109/HPEC55821.2022.9926331,GPU
20538,10.1109/HPEC55821.2022.9926331,TPU
20539,10.1109/HPEC55821.2022.9926331,dataflow
20540,10.1109/HPEC55821.2022.9926331,accelerator
20541,10.1109/HPEC55821.2022.9926331,embedded inference;
20542,10.1109/HPEC55821.2022.9926331,computational performance
20543,10.1109/HPEC55821.2022.9926331,ID NEURAL-NETWORKS
20544,10.1109/HPEC55821.2022.9926331,ARCHITECTURES
20545,10.1109/HPEC55821.2022.9926331,HARDWARE
20546,10.18287/2412-6179-CO-914,NVDLA
20547,10.18287/2412-6179-CO-914,FPGA
20548,10.18287/2412-6179-CO-914,inference
20549,10.18287/2412-6179-CO-914,deep learning accelerators
20550,10.18287/2412-6179-CO-914,ID MACHINE
20551,10.1109/TCSI.2017.2771437,Adaptive dynamic programming
20552,10.1109/TCSI.2017.2771437,neural networks
20553,10.1109/TCSI.2017.2771437,low-power accelerators;
20554,10.1109/TCSI.2017.2771437,action-dependent heuristic dynamic programming
20555,10.1109/TCSI.2017.2771437,machine learning
20556,10.1109/TCSI.2017.2771437,ID FEEDBACK-CONTROL
20557,10.1109/TCSI.2017.2771437,ARCHITECTURE
20558,10.1109/TCSI.2017.2771437,DESIGN
20559,"['10.1109/TCSI.2022.3169028', 'EA APR 2022']",Radio frequency
20560,"['10.1109/TCSI.2022.3169028', 'EA APR 2022']",Proposals
20561,"['10.1109/TCSI.2022.3169028', 'EA APR 2022']",Integrated circuit modeling
20562,"['10.1109/TCSI.2022.3169028', 'EA APR 2022']",Brain modeling;
20563,"['10.1109/TCSI.2022.3169028', 'EA APR 2022']",Random forests
20564,"['10.1109/TCSI.2022.3169028', 'EA APR 2022']",Very large scale integration
20565,"['10.1109/TCSI.2022.3169028', 'EA APR 2022']",Power dissipation;
20566,"['10.1109/TCSI.2022.3169028', 'EA APR 2022']",Approximate computing
20567,"['10.1109/TCSI.2022.3169028', 'EA APR 2022']",machine learning
20568,"['10.1109/TCSI.2022.3169028', 'EA APR 2022']",random forests
20569,"['10.1109/TCSI.2022.3169028', 'EA APR 2022']",decision trees;
20570,"['10.1109/TCSI.2022.3169028', 'EA APR 2022']",VLSI design
20571,"['10.1109/TCSI.2022.3169028', 'EA APR 2022']",hardware accelerators
20572,"['10.1109/TCSI.2022.3169028', 'EA APR 2022']",ID DECISION
20573,10.1109/edm.2019.8823487,Neuromorphic
20574,10.1109/edm.2019.8823487,neuromorphic architecture
20575,10.1109/edm.2019.8823487,neural networks
20576,10.1109/edm.2019.8823487,accelerator;
20577,10.1109/edm.2019.8823487,machine learning
20578,10.1109/COOLCHIPS54332.2022.9772668,machine learning
20579,10.1109/TCSI.2019.2921714,Object detection
20580,10.1109/TCSI.2019.2921714,machine learning
20581,10.1109/TCSI.2019.2921714,classification
20582,10.1109/TCSI.2019.2921714,real-time;
20583,10.1109/TCSI.2019.2921714,low-power
20584,10.1109/TCSI.2019.2921714,special-purpose accelerator
20585,10.1109/essderc.2019.8901818,resistive switching memory (RRAM)
20586,10.1109/essderc.2019.8901818,artificial intelligence
20587,10.1109/essderc.2019.8901818,machine
20588,10.1109/essderc.2019.8901818,learning
20589,10.1109/essderc.2019.8901818,in-memory computing
20590,10.1109/essderc.2019.8901818,neural network
20591,10.1109/essderc.2019.8901818,backpropagation
20592,10.1109/essderc.2019.8901818,energy
20593,10.1109/essderc.2019.8901818,efficiency
20594,10.1109/icip.2019.8803645,Deep learning accelerators
20595,10.1109/icip.2019.8803645,Image signal processor
20596,10.1109/icip.2019.8803645,RAW images;
20597,10.1109/icip.2019.8803645,Covariate shift
20598,10.1109/icip.2019.8803645,ID ENERGY
20599,"['10.1016/j.procs.2022.01.214', 'EA MAR 2022']",ID ENERGY
20600,10.1109/cstic49141.2020.9282536,Perceptron
20601,10.1109/cstic49141.2020.9282536,Verilog
20602,10.1109/cstic49141.2020.9282536,hardware design
20603,10.1109/cstic49141.2020.9282536,machine learning
20604,10.1109/cstic49141.2020.9282536,ANN
20605,10.1109/cstic49141.2020.9282536,CNN
20606,10.1109/cstic49141.2020.9282536,ID ACCELERATOR
20607,10.1145/3195970.3196074,Garbled Circuit
20608,10.1145/3195970.3196074,Privacy-preserving computation
20609,10.1145/3195970.3196074,Data mining
20610,10.1145/3195970.3196074,Secure
20611,10.1145/3195970.3196074,machine learning
20612,10.1145/3195970.3196074,Deep learning
20613,10.1145/3547276.3548514,machine learning
20614,10.1145/3547276.3548514,Deep learning
20615,10.1109/IPDPSW50202.2020.00086,machine learning
20616,10.1109/IPDPSW50202.2020.00086,Deep learning
20617,10.1145/3462329,Approximate computing
20618,10.1145/3462329,approximate hardware accelerator
20619,10.1145/3462329,decision tree;
20620,10.1145/3462329,input-aware approximation
20621,10.1145/3462329,dynamic partial reconfiguration
20622,10.1145/3462329,adaptive
20623,10.1145/3462329,design
20624,10.1145/3462329,FPGA
20625,10.1145/3462329,ID DESIGN
20626,10.1504/IJIEI.2022.10050882,NoC
20627,10.1504/IJIEI.2022.10050882,network-on-chip
20628,10.1504/IJIEI.2022.10050882,Floorplan
20629,10.1504/IJIEI.2022.10050882,performance modelling
20630,10.1504/IJIEI.2022.10050882,simulation;
20631,10.1504/IJIEI.2022.10050882,machine learning
20632,10.1504/IJIEI.2022.10050882,prediction
20633,10.1504/IJIEI.2022.10050882,regression
20634,10.1504/IJIEI.2022.10050882,decision tree
20635,10.1504/IJIEI.2022.10050882,Booksim;
20636,10.1504/IJIEI.2022.10050882,performance evaluation
20637,10.1504/IJIEI.2022.10050882,power
20638,10.1504/IJIEI.2022.10050882,area
20639,10.1504/IJIEI.2022.10050882,router
20640,10.1504/IJIEI.2022.10050882,traffic pattern
20641,10.1504/IJIEI.2022.10050882,ID DESIGN
20642,10.1504/IJIEI.2022.10050882,NOC
20643,10.1117/12.2608311,Pockels Cell
20644,10.1117/12.2608311,Accelerator
20645,10.1117/12.2608311,Neural Network
20646,10.1117/12.2608311,auto-alignment
20647,10.1117/12.2608311,machine
20648,10.1117/12.2608311,learning
20649,10.1109/HPCA51647.2021.00075,accelerator
20650,10.1109/HPCA51647.2021.00075,hardware modeling
20651,10.1109/HPCA51647.2021.00075,deep learning
20652,10.1109/HPCA51647.2021.00075,ID ARCHITECTURES
20653,10.1109/HPCA51647.2021.00075,PERFORMANCE
20654,10.1145/3123939.3123979,ID ARCHITECTURES
20655,10.1145/3123939.3123979,PERFORMANCE
20656,10.1109/ACCESS.2022.3179047,Internet of Things
20657,10.1109/ACCESS.2022.3179047,Security
20658,10.1109/ACCESS.2022.3179047,Machine learning
20659,10.1109/ACCESS.2022.3179047,Hardware
20660,10.1109/ACCESS.2022.3179047,Malware;
20661,10.1109/ACCESS.2022.3179047,Microprogramming
20662,10.1109/ACCESS.2022.3179047,Cryptography
20663,10.1109/ACCESS.2022.3179047,AI-based IoT security
20664,10.1109/ACCESS.2022.3179047,hardware-based
20665,10.1109/ACCESS.2022.3179047,machine learning
20666,10.1109/ACCESS.2022.3179047,IoT intrusion detection
20667,10.1109/ACCESS.2022.3179047,trusted embedded devices
20668,10.1109/ACCESS.2022.3179047,ID NETWORK INTRUSION DETECTION
20669,10.1109/ACCESS.2022.3179047,DEEP NEURAL-NETWORKS
20670,10.1109/ACCESS.2022.3179047,ANOMALY DETECTION;
20671,10.1109/ACCESS.2022.3179047,TROJAN DETECTION
20672,10.1109/ACCESS.2022.3179047,DETECTION FRAMEWORK
20673,10.1109/ACCESS.2022.3179047,ATTACK DETECTION
20674,10.1109/ACCESS.2022.3179047,ON-CHIP;
20675,10.1109/ACCESS.2022.3179047,INTERNET
20676,10.1109/ACCESS.2022.3179047,THINGS
20677,10.1109/ACCESS.2022.3179047,ACCELERATOR
20678,"['10.1107/S1600577522008554', 'PN 6']",undulator
20679,"['10.1107/S1600577522008554', 'PN 6']",neural network
20680,"['10.1107/S1600577522008554', 'PN 6']",synchrotron radiation
20681,"['10.1107/S1600577522008554', 'PN 6']",extreme ultraviolet
20682,"['10.1107/S1600577522008554', 'PN 6']",ID CODE
20683,10.1109/ISVLSI54635.2022.00066,compute-in-memory
20684,10.1109/ISVLSI54635.2022.00066,weight stealing
20685,10.1109/ISVLSI54635.2022.00066,reverse engineering
20686,10.1109/ISVLSI54635.2022.00066,machine
20687,10.1109/ISVLSI54635.2022.00066,learning accelerators
20688,10.1117/12.2633916,Photonic Tensor Core
20689,10.1117/12.2633916,Machine Learning
20690,10.1117/12.2633916,Neural Network
20691,10.1117/12.2633916,Silicon
20692,10.1117/12.2633916,Photonics
20693,10.1109/TCAD.2022.3197503,Accelerators
20694,10.1109/TCAD.2022.3197503,machine learning
20695,10.1109/TCAD.2022.3197503,stochastic computing (SC)
20696,10.1109/TCAD.2022.3197503,ID PERFORMANCE
20697,10.1109/TCAD.2022.3197503,INFERENCE
20698,"['10.1109/TVLSI.2022.3167449', 'EA APR 2022']",Computer architecture
20699,"['10.1109/TVLSI.2022.3167449', 'EA APR 2022']",Convolutional neural networks
20700,"['10.1109/TVLSI.2022.3167449', 'EA APR 2022']",Arrays
20701,"['10.1109/TVLSI.2022.3167449', 'EA APR 2022']",Resource
20702,"['10.1109/TVLSI.2022.3167449', 'EA APR 2022']",management
20703,"['10.1109/TVLSI.2022.3167449', 'EA APR 2022']",System-on-chip
20704,"['10.1109/TVLSI.2022.3167449', 'EA APR 2022']",Computational modeling
20705,"['10.1109/TVLSI.2022.3167449', 'EA APR 2022']",Very large scale
20706,"['10.1109/TVLSI.2022.3167449', 'EA APR 2022']",integration
20707,"['10.1109/TVLSI.2022.3167449', 'EA APR 2022']",Array accelerator
20708,"['10.1109/TVLSI.2022.3167449', 'EA APR 2022']",convolutional neural network (CNN);
20709,"['10.1109/TVLSI.2022.3167449', 'EA APR 2022']",image processing and computer vision
20710,"['10.1109/TVLSI.2022.3167449', 'EA APR 2022']",machine learning (ML);
20711,"['10.1109/TVLSI.2022.3167449', 'EA APR 2022']",reconfigurable hardware
20712,10.1109/ACCESS.2022.3229767,Machine learning
20713,10.1109/ACCESS.2022.3229767,field programmable gate array (FPGA)
20714,10.1109/ACCESS.2022.3229767,deep neural
20715,10.1109/ACCESS.2022.3229767,networks (DNN)
20716,10.1109/ACCESS.2022.3229767,deep learning (DL)
20717,10.1109/ACCESS.2022.3229767,application specific integrated
20718,10.1109/ACCESS.2022.3229767,circuits (ASIC)
20719,10.1109/ACCESS.2022.3229767,artificial intelligence (AI)
20720,10.1109/ACCESS.2022.3229767,central processing unit
20721,10.1109/ACCESS.2022.3229767,(CPU)
20722,10.1109/ACCESS.2022.3229767,graphics processing unit (GPU)
20723,10.1109/ACCESS.2022.3229767,hardware accelerators
20724,10.1109/ACCESS.2022.3229767,ID FPGA IMPLEMENTATION
20725,10.1109/ACCESS.2022.3229767,PERFORMANCE
20726,10.1109/ACCESS.2022.3229767,DESIGN
20727,10.1109/ACCESS.2022.3229767,CNN
20728,10.1109/ACCESS.2022.3229767,THROUGHPUT
20729,10.1109/ACCESS.2022.3229767,DADIANNAO;
20730,10.1109/ACCESS.2022.3229767,MACHINE
20731,10.1109/ACCESS.2022.3229767,SPARSE
20732,10.1145/2902961.2902986,Low power
20733,10.1145/2902961.2902986,biomedical
20734,10.1145/2902961.2902986,manycore
20735,10.1145/2902961.2902986,accelerator
20736,10.1145/2902961.2902986,digital signal processing;
20737,10.1145/2902961.2902986,machine learning
20738,10.1145/2902961.2902986,FPGA
20739,10.1145/2902961.2902986,embedded processors
20740,10.1145/2902961.2902986,ID PROCESSOR
20741,10.1145/3316781.3317787,Approximate Computing
20742,10.1145/3316781.3317787,Neural Network
20743,10.1145/3316781.3317787,MAC
20744,10.1145/3316781.3317787,DNN
20745,10.1145/3316781.3317787,High-Performance;
20746,10.1145/3316781.3317787,Accelerator
20747,10.1145/3316781.3317787,Energy Efficiency
20748,10.1145/3316781.3317787,Power Efficiency
20749,10.1145/3575798,Active learning
20750,10.1145/3575798,application-specific integrated circuits;
20751,10.1145/3575798,hardware-software co-design
20752,10.1145/3575798,machine learning
20753,10.1145/3575798,Neural Architecture
20754,10.1145/3575798,Search
20755,10.1145/3575798,neural network accelerators
20756,10.1145/3575798,ID SPACE EXPLORATION
20757,10.1145/3575798,OPTIMIZATION
20758,10.1145/3575798,PERFORMANCE
20759,10.1145/3575798,NETWORKS
20760,10.1145/3575798,MODEL
20761,10.1109/HPCA53966.2022.00012,Algorithm-Architecture Co-Design
20762,10.1109/HPCA53966.2022.00012,Hardware Accelerator
20763,10.1109/HPCA53966.2022.00012,Bayesian Machine
20764,10.1109/HPCA53966.2022.00012,Learning
20765,10.1109/HPCA53966.2022.00012,Markov Chain Monte Carlo
20766,10.3390/make4010004,machine learning
20767,10.3390/make4010004,deep neural networks
20768,10.3390/make4010004,near-data processing;
20769,10.3390/make4010004,near-memory-processing
20770,10.3390/make4010004,processing-in-memory
20771,10.3390/make4010004,conventional memory
20772,10.3390/make4010004,technology
20773,10.3390/make4010004,emerging memory technology
20774,10.3390/make4010004,hardware architecture
20775,10.1109/JSSC.2020.3045369,Random access memory
20776,10.1109/JSSC.2020.3045369,Computer architecture
20777,10.1109/JSSC.2020.3045369,System-on-chip
20778,10.1109/JSSC.2020.3045369,Nonvolatile
20779,10.1109/JSSC.2020.3045369,memory
20780,10.1109/JSSC.2020.3045369,Computational modeling
20781,10.1109/JSSC.2020.3045369,Bandwidth
20782,10.1109/JSSC.2020.3045369,Arrays
20783,10.1109/JSSC.2020.3045369,Deep learning
20784,10.1109/JSSC.2020.3045369,deep
20785,10.1109/JSSC.2020.3045369,neural network (DNN) ASIC
20786,10.1109/JSSC.2020.3045369,machine learning (ML) hardware
20787,10.1109/JSSC.2020.3045369,mobile
20788,10.1109/JSSC.2020.3045369,model
20789,10.1109/JSSC.2020.3045369,compression
20790,10.1109/JSSC.2020.3045369,non-volatile memory
20791,10.1109/JSSC.2020.3045369,resistive random access memory (RRAM)
20792,10.1109/JSSC.2020.3045369,ID MACRO
20793,10.1109/JSSC.2020.3045369,SCHEME
20794,10.1109/JSSC.2020.3045369,READ
20795,10.1109/ICDCS51616.2021.00115,Distributed Machine Learning
20796,10.1109/ICDCS51616.2021.00115,Machine Learning Inference
20797,10.1109/ICDCS51616.2021.00115,Edge
20798,10.1109/ICDCS51616.2021.00115,Computing
20799,10.1109/ICDCS51616.2021.00115,Internet of Things
20800,10.3390/app12010089,Internet of Things
20801,10.3390/app12010089,machine learning
20802,10.3390/app12010089,embedded system
20803,10.3390/app12010089,FPGA
20804,10.3390/app12010089,hardware
20805,10.3390/app12010089,accelerator
20806,10.3390/app12010089,ID NETWORKS
20807,10.3390/app12010089,IMPLEMENTATION
20808,10.3390/app12010089,CLASSIFICATION
20809,10.3390/app12010089,IOT
20810,10.1117/12.2633917,convolution
20811,10.1117/12.2633917,accelerator
20812,10.1117/12.2633917,neural network
20813,10.1117/12.2633917,parallelization
20814,10.1117/12.2633917,diffraction;
20815,10.1117/12.2633917,digital micromirror device
20816,10.1109/MDAT.2020.2974914,Security
20817,10.1109/MDAT.2020.2974914,Sensor systems
20818,10.1109/MDAT.2020.2974914,Automotive engineering
20819,10.1109/MDAT.2020.2974914,Software
20820,10.1109/MDAT.2020.2974914,Sensor
20821,10.1109/MDAT.2020.2974914,fusion
20822,10.1109/MDAT.2020.2974914,Hardware
20823,10.1109/MDAT.2020.2974914,secure vehicle communication
20824,10.1109/MDAT.2020.2974914,automotive in-sensor
20825,10.1109/MDAT.2020.2974914,analytics
20826,10.1109/MDAT.2020.2974914,hardware classifier
20827,10.1109/MDAT.2020.2974914,virtual sensing
20828,10.1109/MDAT.2020.2974914,real-time CAN-bus
20829,10.1109/MDAT.2020.2974914,analyzer
20830,10.1109/MDAT.2020.2974914,FPGA k-NN accelerator
20831,10.1109/MDAT.2020.2974914,machine learning-based virtual sensor
20832,10.1109/MDAT.2020.2974914,ID INTRUSION DETECTION
20833,10.3390/info12020053,machine learning
20834,10.3390/info12020053,CERN Large Hadron Collider
20835,10.3390/info12020053,CERN High-Luminosity Large
20836,10.3390/info12020053,Hadron Collider
20837,10.3390/info12020053,nonlinear beam dynamics
20838,10.3390/info12020053,dynamic aperture
20839,10.3390/info12020053,ID LHC
20840,10.1109/dft50435.2020.9250763,Microprogram testing
20841,10.1109/dft50435.2020.9250763,Microprogrammed Accelerator testing
20842,10.1109/dft50435.2020.9250763,Test
20843,10.1109/dft50435.2020.9250763,Mechanisms
20844,10.1109/dft50435.2020.9250763,Online Test
20845,10.1109/dft50435.2020.9250763,Offline Test
20846,10.1109/H2RC49586.2019.00009,Mechanisms
20847,10.1109/H2RC49586.2019.00009,Online Test
20848,10.1109/H2RC49586.2019.00009,Offline Test
20849,10.1109/ISOCC56007.2022.10031488,Mechanisms
20850,10.1109/ISOCC56007.2022.10031488,Online Test
20851,10.1109/ISOCC56007.2022.10031488,Offline Test
20852,10.1109/ISOCC53507.2021.9613902,Mechanisms
20853,10.1109/ISOCC53507.2021.9613902,Online Test
20854,10.1109/ISOCC53507.2021.9613902,Offline Test
20855,10.3390/electronics8020143,changeable-dimension matrix computing
20856,10.3390/electronics8020143,field programmable gate array
20857,10.3390/electronics8020143,(FPGA)
20858,10.3390/electronics8020143,support vector machine (SVM)
20859,10.3390/electronics8020143,ZYNQ
20860,10.3390/electronics8020143,ID NEURAL-NETWORK
20861,10.3390/electronics8020143,CLASSIFICATION
20862,10.3390/electronics8020143,ALGORITHM
20863,10.3390/electronics8020143,SYSTEM
20864,10.3390/electronics8020143,SET
20865,10.1109/TC.2020.2983694,Kernel
20866,10.1109/TC.2020.2983694,Hardware
20867,10.1109/TC.2020.2983694,System-on-chip
20868,10.1109/TC.2020.2983694,Parallel processing
20869,10.1109/TC.2020.2983694,Microsoft
20870,10.1109/TC.2020.2983694,Windows
20871,10.1109/TC.2020.2983694,Space exploration
20872,10.1109/TC.2020.2983694,Optimization
20873,10.1109/TC.2020.2983694,Application-driven framework;
20874,10.1109/TC.2020.2983694,deep learning
20875,10.1109/TC.2020.2983694,design space exploration
20876,10.1109/TC.2020.2983694,hardware acceleration
20877,10.1109/TC.2020.2983694,machine
20878,10.1109/TC.2020.2983694,learning
20879,10.1109/TC.2020.2983694,neural network
20880,10.1109/FCCM.2014.37,learning
20881,10.1109/FCCM.2014.37,neural network
20882,10.1109/MDAT.2021.3133373,Table lookup
20883,10.1109/MDAT.2021.3133373,Hardware
20884,10.1109/MDAT.2021.3133373,Taylor series
20885,10.1109/MDAT.2021.3133373,Arithmetic
20886,10.1109/MDAT.2021.3133373,Adders
20887,10.1109/MDAT.2021.3133373,Optimization;
20888,10.1109/MDAT.2021.3133373,Neural networks
20889,10.1109/MDAT.2021.3133373,Digital integrated circuit
20890,10.1109/MDAT.2021.3133373,natural exponential;
20891,10.1109/MDAT.2021.3133373,activation function
20892,10.1109/MDAT.2021.3133373,Gaussian function
20893,10.1109/JETCAS.2019.2918317,Deep learning
20894,10.1109/JETCAS.2019.2918317,machine learning
20895,10.1109/JETCAS.2019.2918317,accelerators
20896,10.1109/JETCAS.2019.2918317,computer architectures;
20897,10.1109/JETCAS.2019.2918317,integrated circuit designs
20898,10.1109/JETCAS.2019.2918317,neural network hardware
20899,10.1109/JETCAS.2019.2918317,in-memory
20900,10.1109/JETCAS.2019.2918317,computing
20901,10.1109/JETCAS.2019.2918317,data-flow architectures
20902,10.1109/JETCAS.2019.2918317,reduced-precision
20903,10.1109/JETCAS.2019.2918317,approximate
20904,10.1109/JETCAS.2019.2918317,computing
20905,10.1109/JETCAS.2019.2918317,distributed learning
20906,10.1109/VTS52500.2021.9794227,Machine learning
20907,10.1109/VTS52500.2021.9794227,Deep Neural Network accelerator
20908,10.1109/VTS52500.2021.9794227,Functional Safety;
20909,10.1109/VTS52500.2021.9794227,Reliability
20910,10.1016/j.nima.2021.166064,Reliability
20911,10.1109/TC.2023.3257513,Computer architecture
20912,10.1109/TC.2023.3257513,Optimization
20913,10.1109/TC.2023.3257513,Load management
20914,10.1109/TC.2023.3257513,Convolution;
20915,10.1109/TC.2023.3257513,In-memory computing
20916,10.1109/TC.2023.3257513,Hardware
20917,10.1109/TC.2023.3257513,Energy consumption
20918,10.1109/TC.2023.3257513,Accelerator;
20919,10.1109/TC.2023.3257513,in-memory computing
20920,10.1109/TC.2023.3257513,neural networks
20921,10.1109/TC.2023.3257513,sparsity
20922,10.1109/TC.2023.3257513,ID COPROCESSOR
20923,10.1109/JXCDC.2023.3265803,Hardware accelerator
20924,10.1109/JXCDC.2023.3265803,in-memory computing (IMC)
20925,10.1109/JXCDC.2023.3265803,linear algebra
20926,10.1109/JXCDC.2023.3265803,linear
20927,10.1109/JXCDC.2023.3265803,regression
20928,10.1109/JXCDC.2023.3265803,machine learning
20929,10.1109/JXCDC.2023.3265803,resistive memory
20930,10.1145/3543176,FPGA
20931,10.1145/3543176,Network-attached Accelerator
20932,10.1145/3543176,RDMA
20933,10.1145/3543176,RoCEv2
20934,10.1145/3543176,machine learning;
20935,10.1145/3543176,high-performance computing
20936,10.1145/3543176,data center
20937,10.1109/PACT.2017.49,high-performance computing
20938,10.1109/PACT.2017.49,data center
20939,10.1109/sbcci50935.2020.9189899,design space exploration
20940,10.1109/sbcci50935.2020.9189899,reconfigurable accelerators
20941,10.1109/sbcci50935.2020.9189899,CGRA
20942,10.1109/sbcci50935.2020.9189899,machine
20943,10.1109/sbcci50935.2020.9189899,learning
20944,10.1109/sbcci50935.2020.9189899,ID DESIGN SPACE EXPLORATION
20945,10.1109/sbcci50935.2020.9189899,EFFICIENT
20946,10.1109/sbcci50935.2020.9189899,PERFORMANCE
20947,10.1145/3505170.3506730,deep learning
20948,10.1145/3505170.3506730,machine learning
20949,10.1145/3505170.3506730,combinatorial optimization
20950,10.1145/3505170.3506730,kernel
20951,10.1145/3505170.3506730,mapping
20952,10.1145/3505170.3506730,placement
20953,10.1109/ISVLSI54635.2022.00064,machine learning
20954,10.1109/ISVLSI54635.2022.00064,processing-in-memory
20955,10.1109/ISVLSI54635.2022.00064,regression
20956,10.1109/ISVLSI54635.2022.00064,classification;
20957,10.1109/ISVLSI54635.2022.00064,clustering
20958,10.1109/ISVLSI54635.2022.00064,benchmarking
20959,10.1109/ISVLSI54635.2022.00064,ID ACCELERATOR
20960,10.1145/3551901.3556489,ID ACCELERATOR
20961,10.1007/978-3-030-02465-9_11,HPC
20962,10.1007/978-3-030-02465-9_11,Supercomputing
20963,10.1007/978-3-030-02465-9_11,IO
20964,10.1007/978-3-030-02465-9_11,Optimization
20965,10.1007/978-3-030-02465-9_11,Regression
20966,10.1007/978-3-030-02465-9_11,Inference
